"intervalo_10min","Tª","Humedad","PM1.0","PM2.5","PM10.0","VOC","CH2O","CO2","CO","O3","NO2","Hora","Minuto","Segundo","modid","fecha"
2024-04-20 13:30:00,19.38,56.05,14.45,17.6,19.15,0,0.01575,441.8,0.5,0.02,10,13,34.5,15,7,2024-04-20
2024-04-20 13:40:00,19.58,56,12.45,16.05,17.05,0,0.01585,440.5,0.5,0.02,10,13,44.5,15,7,2024-04-20
2024-04-20 13:50:00,19.5,56.05,11.5,15.45,16.45,0,0.01545,442.1,0.5,0.02,10,13,54.5,15,7,2024-04-20
2024-04-20 14:00:00,19.615,56,11.05,14.55,15.6,0,0.01595,440.2,0.5,0.02,10,14,4.5,15,7,2024-04-20
2024-04-20 14:10:00,19.62,56,10.5,14.05,15.35,0,0.0155,439.35,0.5,0.02,10,14,14.5,15,7,2024-04-20
2024-04-20 14:20:00,19.665,56.05,8.5,11.45,12.6,0,0.01575,438.8,0.5,0.02,10,14,24.5,15,7,2024-04-20
2024-04-20 14:30:00,19.62,56.75,9.9,13,14.5,0,0.01605,442.65,0.5,0.02,10,14,34.5,15,7,2024-04-20
2024-04-20 14:40:00,19.48,57.05,11.4,15.15,16.15,0,0.01595,444.6,0.5,0.02,10,14,44.5,15,7,2024-04-20
2024-04-20 14:50:00,19.355,57.45,11.35,15.2,16.2,0,0.01565,445.3,0.5,0.02,10,14,54.5,15,7,2024-04-20
2024-04-20 15:00:00,19.575,56.9,11.45,15.25,16.25,0,0.01555,445.5,0.5,0.02,10,15,4.5,15,7,2024-04-20
2024-04-20 15:10:00,19.905,56.95,9.95,13.1,14.05,0,0.01575,438.7,0.5,0.02,10,15,14.5,15,7,2024-04-20
2024-04-20 15:20:00,19.845,56.6,12.25,15.3,16.55,0,0.01565,435.8,0.5,0.02,10,15,24.5,15,7,2024-04-20
2024-04-20 15:30:00,19.665,57.1,7.45,9.95,10.4,0,0.016,444.5,0.5,0.02,10,15,34.5,15,7,2024-04-20
2024-04-20 15:40:00,19.36,57.85,13.1,16.55,17.55,0,0.0158,444.5,0.5,0.02,10,15,44.5,15,7,2024-04-20
2024-04-20 15:50:00,19.085,57.8,15.7,18.9,21,0,0.01575,444.95,0.5,0.02,10,15,54.5,15,7,2024-04-20
2024-04-20 16:00:00,18.88,58.1,15.65,18.65,21.05,0,0.01575,444.75,0.5,0.02,10,16,4.5,15,7,2024-04-20
2024-04-20 16:10:00,18.87,57.95,13.7,16.9,17.95,0,0.01565,447.5,0.5,0.02,10,16,14.5,15,7,2024-04-20
2024-04-20 16:20:00,18.97,56.9,12.95,16.4,17.4,0,0.01515,448.35,0.5,0.02,10,16,24.5,15,7,2024-04-20
2024-04-20 16:30:00,18.945,56.2,13,16.5,17.5,0,0.01525,448.3,0.5,0.02,10,16,34.5,15,7,2024-04-20
2024-04-20 16:40:00,18.8,55.7,12.35,16,17,0,0.015,447.25,0.5,0.02,10,16,44.5,15,7,2024-04-20
2024-04-20 16:50:00,18.61,54.9,14.9,17.9,19.75,0,0.0152,443.05,0.5,0.02,10,16,54.5,15,7,2024-04-20
2024-04-20 17:00:00,18.395,53.2,13.65,17,18.45,0,0.01415,442.15,0.5,0.02,10,17,4.5,15,7,2024-04-20
2024-04-20 17:10:00,17.98,53.25,11.8,15.4,16.45,0,0.01565,435.2,0.5,0.02,10,17,14.5,15,7,2024-04-20
2024-04-20 17:20:00,17.53,53.15,12.55,16.2,17.2,0,0.01495,426.45,0.5,0.02,10,17,24.5,15,7,2024-04-20
2024-04-20 17:30:00,17.125,53.35,12.4,15.9,16.9,0,0.0153,421.6,0.5,0.02,10,17,34.5,15,7,2024-04-20
2024-04-20 17:40:00,16.805,53.7,11.25,15.25,16.25,0,0.0153,422.25,0.5,0.02,10,17,44.5,15,7,2024-04-20
2024-04-20 17:50:00,16.535,54.3,11.2,15.1,16.1,0,0.01555,419.75,0.5,0.02,10,17,54.5,15,7,2024-04-20
2024-04-20 18:00:00,16.39,53.2,12.85,16.35,17.35,0,0.01475,422.2,0.5,0.02,10,18,4.5,15,7,2024-04-20
2024-04-20 18:10:00,16.41,52.5,13.7,16.85,17.85,0,0.01475,424.55,0.5,0.02,10,18,14.5,15,7,2024-04-20
2024-04-20 18:20:00,16.125,53.1,12.15,15.9,16.9,0,0.0155,424.8,0.5,0.02,10,18,24.5,15,7,2024-04-20
2024-04-20 18:30:00,15.7,52.6,13.1,16.55,17.75,0,0.0151,415.1,0.5,0.02,10,18,34.5,15,7,2024-04-20
2024-04-20 18:40:00,15.425,52.25,13,16.45,17.45,0,0.0151,412.7,0.5,0.02,10,18,44.5,15,7,2024-04-20
2024-04-20 18:50:00,15.36,53.1,12.55,16.2,17.2,0,0.01535,417.75,0.5,0.02,10,18,54.5,15,7,2024-04-20
2024-04-20 19:00:00,15.18,52.7,12.7,16.2,17.2,0,0.01445,419.85,0.5,0.02,10,19,4.5,15,7,2024-04-20
2024-04-20 19:10:00,14.62,53.4,13.9,17.1,18.35,0,0.0158,411.3,0.5,0.02,10,19,14.5,15,7,2024-04-20
2024-04-20 19:20:00,13.975,55,15.4,18.85,20.9,0,0.0154,410.5,0.5,0.02,10,19,24.5,15,7,2024-04-20
2024-04-20 19:30:00,13.42,56.25,13.9,17.05,18.05,0,0.01585,409.9,0.5,0.02,10,19,34.5,15,7,2024-04-20
2024-04-20 19:40:00,12.955,56.95,14.85,18.05,19.4,0,0.01515,415.05,0.5,0.02,10,19,44.5,15,7,2024-04-20
2024-04-20 19:50:00,12.645,57.5,15.25,18.35,20.2,0,0.0157,422,0.5,0.02,10,19,54.5,15,7,2024-04-20
2024-04-20 20:00:00,12.42,58.6,16.65,20.05,22.75,0,0.0159,427.9,0.5,0.02,10,20,4.5,15,7,2024-04-20
2024-04-20 20:10:00,12.3,59,17.35,21.45,23.9,0,0.0159,433.6,0.5,0.02,10,20,14.5,15,7,2024-04-20
2024-04-20 20:20:00,12.105,59.6,16.2,19.5,21.95,0.15,0.016,434.35,0.5,0.02,10,20,24.5,15,7,2024-04-20
2024-04-20 20:30:00,11.845,60.05,16.55,20.3,22.7,0.2,0.016,435.5,0.5,0.02,10,20,34.5,15,7,2024-04-20
2024-04-20 20:40:00,11.595,61.15,17.05,20.9,23.3,0.4,0.016,435.25,0.5,0.02,10,20,44.5,15,7,2024-04-20
2024-04-20 20:50:00,11.36,62.15,17.3,21.05,23.1,0.1,0.0159,432.7,0.5,0.02,10,20,54.5,15,7,2024-04-20
2024-04-20 21:00:00,11.375,62.6,13.3,16.8,18.05,0,0.01515,437.3,0.5,0.02,10,21,4.5,15,7,2024-04-20
2024-04-20 21:10:00,11.42,61.45,17.45,21.6,23.45,0,0.0151,443.5,0.5,0.02,10,21,14.5,15,7,2024-04-20
2024-04-20 21:20:00,11.485,62,36.9,45.6,51.05,0,0.01595,454.65,0.5,0.02,10,21,24.5,15,7,2024-04-20
2024-04-20 21:30:00,11.33,62.45,35.2,43.6,48.7,0,0.01585,459.45,0.5,0.02,10,21,34.5,15,7,2024-04-20
2024-04-20 21:40:00,11.115,63.05,42.45,52.3,58.65,0,0.0159,454.25,0.5,0.02,10,21,44.5,15,7,2024-04-20
2024-04-20 21:50:00,10.93,63.05,27.5,33.9,37.6,0,0.01575,453.75,0.5,0.02,10,21,54.5,15,7,2024-04-20
2024-04-20 22:00:00,10.72,63.75,24.45,30.2,33.3,0.4,0.016,456.9,0.5,0.02,10,22,4.5,15,7,2024-04-20
2024-04-20 22:10:00,10.505,63.6,16.75,20.45,22.85,0.2,0.0157,449.5,0.5,0.02,10,22,14.5,15,7,2024-04-20
2024-04-20 22:20:00,10.275,62.95,17.65,21.15,23.55,0,0.01555,453.75,0.5,0.02,10,22,24.5,15,7,2024-04-20
2024-04-20 22:30:00,10.185,63.3,15.85,18.85,21.4,0,0.0158,461.35,0.5,0.02,10,22,34.5,15,7,2024-04-20
2024-04-20 22:40:00,10.03,64.2,17.6,21.55,23.55,0.4,0.01725,465.5,0.5,0.02,10,22,44.5,15,7,2024-04-20
2024-04-20 22:50:00,9.87,63.9,19.3,24.1,26.45,0.85,0.01615,463.25,0.5,0.02,10,22,54.5,15,7,2024-04-20
2024-04-20 23:00:00,9.725,64.95,19.45,24.45,26.85,1.4,0.0164,473.15,0.5,0.02,10,23,4.5,15,7,2024-04-20
2024-04-20 23:10:00,9.565,65.9,20,24.75,27,2.5,0.0168,478.4,0.5,0.02,10,23,14.5,15,7,2024-04-20
2024-04-20 23:20:00,9.425,66.15,22.2,26.85,29.65,2.95,0.017,484.5,0.5,0.02,10,23,24.5,15,7,2024-04-20
2024-04-20 23:30:00,9.245,65.35,21.55,25.95,28.35,2.5,0.01625,480.3,0.5,0.02,10,23,34.5,15,7,2024-04-20
2024-04-20 23:40:00,9.075,63.35,19.5,24.35,26.4,1.25,0.016,473.7,0.5,0.02,10,23,44.5,15,7,2024-04-20
2024-04-20 23:50:00,8.96842105263158,60.8421052631579,17.8421052631579,22.5263157894737,24.6842105263158,0.421052631578947,0.0153684210526316,471.473684210526,0.5,0.02,10,23,54.2631578947368,14.2105263157895,7,2024-04-20
2024-04-21,8.86,59.2,17,21.1,23.3,0,0.0159,468.2,0.5,0.02,10,0,7,15,7,2024-04-21
2024-04-21 00:10:00,8.76,59.05,17.05,21.25,23.6,0,0.01595,469.1,0.5,0.02,10,0,14.5,15,7,2024-04-21
2024-04-21 00:20:00,8.635,59.5,16.9,20.55,23.1,0,0.0161,468.5,0.5,0.02,10,0,24.5,15,7,2024-04-21
2024-04-21 00:30:00,8.38,61,17.05,21.15,23.4,0,0.0164,473.05,0.5,0.02,10,0,34.5,15,7,2024-04-21
2024-04-21 00:40:00,8.2,60.9,16.85,20.85,23.35,0,0.01595,470.7,0.5,0.02,10,0,44.5,15,7,2024-04-21
2024-04-21 00:50:00,8.025,61.1,15.65,18.85,21,0,0.01605,470.35,0.5,0.02,10,0,54.5,15,7,2024-04-21
2024-04-21 01:00:00,7.995,61.8,17.15,21.3,23.7,0,0.01605,477.85,0.5,0.02,10,1,4.5,15,7,2024-04-21
2024-04-21 01:10:00,7.815,62.8,17.8,22.8,24.8,0,0.01685,484.9,0.5,0.02,10,1,14.5,15,7,2024-04-21
2024-04-21 01:20:00,7.61,62.3,17.65,22.55,24.6,0,0.01705,479,0.5,0.02,10,1,24.5,15,7,2024-04-21
2024-04-21 01:30:00,7.405,63.25,17.35,21.95,24.15,0,0.01695,473.2,0.5,0.02,10,1,34.5,15,7,2024-04-21
2024-04-21 01:40:00,7.21,64.25,17.05,21.15,23.55,0,0.01625,471.95,0.5,0.02,10,1,44.5,15,7,2024-04-21
2024-04-21 01:50:00,7.055,64.8,16.6,20,22.75,0,0.016,470.75,0.5,0.02,10,1,54.5,15,7,2024-04-21
2024-04-21 02:00:00,6.895,65,16.75,20.2,22.85,0,0.016,468.55,0.5,0.02,10,2,4.5,15,7,2024-04-21
2024-04-21 02:10:00,6.82,64.9,16.2,19.4,22.1,0,0.016,463.35,0.5,0.02,10,2,14.5,15,7,2024-04-21
2024-04-21 02:20:00,6.815,64.8,16.55,19.9,22.6,0,0.016,469.05,0.5,0.02,10,2,24.5,15,7,2024-04-21
2024-04-21 02:30:00,6.795,65,17.1,21.55,23.8,0,0.016,476.15,0.5,0.02,10,2,34.5,15,7,2024-04-21
2024-04-21 02:40:00,6.67,66,17.55,22.25,24.4,0,0.016,478.2,0.5,0.02,10,2,44.5,15,7,2024-04-21
2024-04-21 02:50:00,6.53,65.7,16.95,21.1,23.5,0,0.016,477.3,0.5,0.02,10,2,54.5,15,7,2024-04-21
2024-04-21 03:00:00,6.46,65.6,16.5,19.9,22.4,0,0.016,476.85,0.5,0.02,10,3,4.5,15,7,2024-04-21
2024-04-21 03:10:00,6.395,65.55,16.05,19.2,22,0,0.016,478.1,0.5,0.02,10,3,14.5,15,7,2024-04-21
2024-04-21 03:20:00,6.205,65.95,16.5,19.55,22.4,0,0.016,476.4,0.5,0.02,10,3,24.5,15,7,2024-04-21
2024-04-21 03:30:00,5.99,66,16.85,20.7,23.05,0,0.016,469.8,0.5,0.02,10,3,34.5,15,7,2024-04-21
2024-04-21 03:40:00,5.835,66.1,16.75,20.95,23.25,0,0.016,470.15,0.5,0.02,10,3,44.5,15,7,2024-04-21
2024-04-21 03:50:00,5.805,66.2,17.05,21.35,23.6,0,0.016,473.55,0.5,0.02,10,3,54.5,15,7,2024-04-21
2024-04-21 04:00:00,5.745,66.3,16.85,20.5,23.15,0,0.016,474.6,0.5,0.02,10,4,4.5,15,7,2024-04-21
2024-04-21 04:10:00,5.705,66.1,17.35,21.65,23.95,0,0.016,471.15,0.5,0.02,10,4,14.5,15,7,2024-04-21
2024-04-21 04:20:00,5.705,66.55,17.3,22,24.15,0,0.016,475.5,0.5,0.02,10,4,24.5,15,7,2024-04-21
2024-04-21 04:30:00,5.67,67,17.25,21.8,24,0,0.016,479.2,0.5,0.02,10,4,34.5,15,7,2024-04-21
2024-04-21 04:40:00,5.625,67,16.9,20.6,23.25,0,0.016,476.85,0.5,0.02,10,4,44.5,15,7,2024-04-21
2024-04-21 04:50:00,5.595,66.9,16.95,21.05,23.4,0,0.016,474.55,0.5,0.02,10,4,54.5,15,7,2024-04-21
2024-04-21 05:00:00,5.645,67,16.9,20.95,23.4,0,0.016,479.7,0.5,0.02,10,5,4.5,15,7,2024-04-21
2024-04-21 05:10:00,5.62,67,17.75,22.7,24.7,0,0.016,478.8,0.5,0.02,10,5,14.5,15,7,2024-04-21
2024-04-21 05:20:00,5.625,67,18.1,23.1,25.1,0,0.016,479.5,0.5,0.02,10,5,24.5,15,7,2024-04-21
2024-04-21 05:30:00,5.62,67,17.95,22.85,24.9,0,0.016,481.75,0.5,0.02,10,5,34.5,15,7,2024-04-21
2024-04-21 05:40:00,5.635,67,18.75,23.8,25.9,0,0.016,483.75,0.5,0.02,10,5,44.5,15,7,2024-04-21
2024-04-21 05:50:00,5.625,67,18.3,22.9,25.25,0,0.016,483.95,0.5,0.02,10,5,54.5,15,7,2024-04-21
2024-04-21 06:00:00,5.6,67,18,22.8,24.9,0,0.016,484.45,0.5,0.02,10,6,4.5,15,7,2024-04-21
2024-04-21 06:10:00,5.625,67.2,18.8,23.8,25.8,0,0.016,483.6,0.5,0.02,10,6,14.5,15,7,2024-04-21
2024-04-21 06:20:00,5.63,67.8,27.15,33.15,36.45,0,0.016,484.4,0.5,0.02,10,6,24.5,15,7,2024-04-21
2024-04-21 06:30:00,5.695,68,38.7,47.45,53.25,0,0.016,487.95,0.5,0.02,10,6,34.5,15,7,2024-04-21
2024-04-21 06:40:00,5.875,67.6,27.35,33.7,37.6,0,0.016,485.15,0.5,0.02,10,6,44.5,15,7,2024-04-21
2024-04-21 06:50:00,6.29,66.95,21,25.55,27.75,0,0.0159,479.4,0.5,0.02,10,6,54.5,15,7,2024-04-21
2024-04-21 07:00:00,7.545,64.45,21.1,25.5,27.55,0,0.015,455.95,0.5,0.02,10,7,4.5,15,7,2024-04-21
2024-04-21 07:10:00,9.175,61,20.8,25.3,27.55,0,0.015,444.65,0.5,0.02,10,7,14.5,15,7,2024-04-21
2024-04-21 07:20:00,11.025,58.35,20.7,25.4,27.75,0,0.01505,439.6,0.5,0.02,10,7,24.5,15,7,2024-04-21
2024-04-21 07:30:00,13.03,55.25,20.05,24.75,26.8,0,0.015,424.2,0.5,0.02,10,7,34.5,15,7,2024-04-21
2024-04-21 07:40:00,14.865,52.85,19.8,24.55,26.75,0,0.0156,412.95,0.5,0.02,10,7,44.5,15,7,2024-04-21
2024-04-21 07:50:00,16.67,50.55,19.35,24.15,26.4,0,0.0154,409.15,0.5,0.02,10,7,54.5,15,7,2024-04-21
2024-04-21 08:00:00,18.455,48.45,17.1,21.35,23.7,0,0.01535,408.5,0.5,0.02,10,8,4.5,15,7,2024-04-21
2024-04-21 08:10:00,19.3,47.5,17.2,21.3,23.45,0,0.01595,409.8,0.5,0.02,10,8,14.5,15,7,2024-04-21
2024-04-21 08:20:00,20.495,45.9,17.4,21.8,23.85,0,0.01545,406.35,0.5,0.02,10,8,24.5,15,7,2024-04-21
2024-04-21 08:30:00,20.665,45,14.95,18.1,20.15,0,0.01565,406,0.5,0.02,10,8,34.5,15,7,2024-04-21
