"intervalo_10min","Tª","Humedad","PM1.0","PM2.5","PM10.0","VOC","CH2O","CO2","CO","O3","NO2","Hora","Minuto","Segundo","modid","fecha"
2024-04-20 03:40:00,3.72,88.2,21.2,25.55,27.6,0,0.01605,469.8,0.5,0.02,10,3,44.5,15,1,2024-04-20
2024-04-20 03:50:00,3.67,88,21.7,26.5,29.2,0,0.016,466.7,0.5,0.02,10,3,54.5,15,1,2024-04-20
2024-04-20 04:00:00,3.55,88,22.9,28.2,31.7,0,0.016,465.05,0.5,0.02,10,4,4.5,15,1,2024-04-20
2024-04-20 04:10:00,3.415,88.65,23.45,28.9,32.15,0,0.016,463.75,0.5,0.02,10,4,14.5,15,1,2024-04-20
2024-04-20 04:20:00,3.32,89,24.05,29.95,33.05,0,0.016,463.65,0.5,0.02,10,4,24.5,15,1,2024-04-20
2024-04-20 04:30:00,3.295,89,24.15,29.9,33.15,0,0.016,466.55,0.5,0.02,10,4,34.5,15,1,2024-04-20
2024-04-20 04:40:00,3.21,89,24.5,30.25,33.45,0,0.016,467.25,0.5,0.02,10,4,44.5,15,1,2024-04-20
2024-04-20 04:50:00,3.125,89.05,24.3,30.2,33.3,0,0.016,468.55,0.5,0.02,10,4,54.5,15,1,2024-04-20
2024-04-20 05:00:00,3.025,89.45,24.65,30.45,33.75,0,0.016,470,0.5,0.02,10,5,4.5,15,1,2024-04-20
2024-04-20 05:10:00,2.945,89,24.3,30.2,33.35,0,0.016,475.45,0.5,0.02,10,5,14.5,15,1,2024-04-20
2024-04-20 05:20:00,2.785,89.75,23.05,28.35,31.75,0,0.016,473.75,0.5,0.02,10,5,24.5,15,1,2024-04-20
2024-04-20 05:30:00,2.795,90,22.55,27.45,30.55,0,0.01625,475.2,0.5,0.02,10,5,34.5,15,1,2024-04-20
2024-04-20 05:40:00,2.78,90,22.2,27.1,30.2,0,0.0163,481.15,0.5,0.02,10,5,44.5,15,1,2024-04-20
2024-04-20 05:50:00,2.64,90,22.3,27.05,30.35,0,0.016,481.2,0.5,0.02,10,5,54.5,15,1,2024-04-20
2024-04-20 06:00:00,2.51,90,21.65,26.5,29.3,0,0.016,474.55,0.5,0.02,10,6,4.5,15,1,2024-04-20
2024-04-20 06:10:00,2.445,90.05,21.65,26.3,28.8,0,0.016,475.5,0.5,0.02,10,6,14.5,15,1,2024-04-20
2024-04-20 06:20:00,2.455,90.45,22.1,26.85,29.85,0,0.016,477.5,0.5,0.02,10,6,24.5,15,1,2024-04-20
2024-04-20 06:30:00,2.5,90,21.95,26.4,29,0,0.016,481.95,0.5,0.02,10,6,34.5,15,1,2024-04-20
2024-04-20 06:40:00,2.59,89.45,22.8,28,30.95,0,0.016,485.1,0.5,0.02,10,6,44.5,15,1,2024-04-20
2024-04-20 06:50:00,2.755,88.95,22.6,27.6,30.85,0.2,0.01625,489.75,0.5,0.02,10,6,54.5,15,1,2024-04-20
2024-04-20 07:00:00,3.75,86.25,22.9,28,31.25,2.25,0.017,470.05,0.5,0.02,10,7,4.5,15,1,2024-04-20
2024-04-20 07:10:00,5.305,80.95,34.05,41.95,47.05,2.05,0.01775,437.85,0.5,0.02,10,7,14.5,15,1,2024-04-20
2024-04-20 07:20:00,6.945,76.35,38.5,47.5,53.15,3,0.02295,429.4,0.5,0.02,10,7,24.5,15,1,2024-04-20
2024-04-20 07:30:00,8.85,71.6,29.05,35.8,39.65,3,0.02505,422.25,0.5,0.02,10,7,34.5,15,1,2024-04-20
2024-04-20 07:40:00,10.215,68.15,24.2,30,33.35,3,0.0291,417.5,0.5,0.02,10,7,44.5,15,1,2024-04-20
2024-04-20 07:50:00,10.77,67.8,30.8,38.1,42.45,3,0.0277,426.05,0.5,0.02,10,7,54.5,15,1,2024-04-20
2024-04-20 08:00:00,11.8,67.05,24.55,30.4,33.55,0.45,0.01745,410.6,0.5,0.02,10,8,4.5,15,1,2024-04-20
2024-04-20 08:10:00,12.365,67.55,20.3,25.1,27.3,0,0.017,408.3,0.5,0.02,10,8,14.5,15,1,2024-04-20
2024-04-20 08:20:00,13.145,68.25,16.4,20.15,22.25,0,0.01625,405.15,0.5,0.02,10,8,24.5,15,1,2024-04-20
2024-04-20 08:30:00,13.135,68.95,15.45,18.45,20.2,0,0.01605,406.7,0.5,0.02,10,8,34.5,15,1,2024-04-20
2024-04-20 08:40:00,13.59,67.5,15.55,18.55,20.65,0,0.0158,405.75,0.5,0.02,10,8,44.5,15,1,2024-04-20
2024-04-20 08:50:00,14.035,66.9,15.3,18.3,20.45,0,0.01595,404.45,0.5,0.02,10,8,54.5,15,1,2024-04-20
2024-04-20 09:00:00,13.89,67.1,14.6,17.7,19.15,0,0.01595,406.05,0.5,0.02,10,9,4.5,15,1,2024-04-20
2024-04-20 09:10:00,14.435,65.7,14.8,17.8,18.9,0,0.01575,410.15,0.5,0.02,10,9,14.5,15,1,2024-04-20
2024-04-20 09:20:00,14.3,66.15,14.95,17.95,19.6,0,0.01605,408,0.5,0.02,10,9,24.5,15,1,2024-04-20
2024-04-20 09:30:00,14.085,66.5,14.85,17.85,19.35,0,0.016,413,0.5,0.02,10,9,34.5,15,1,2024-04-20
2024-04-20 09:40:00,14.285,66.1,14.5,17.5,18.6,0,0.0158,413.95,0.5,0.02,10,9,44.5,15,1,2024-04-20
2024-04-20 09:50:00,14.875,64.35,14.6,17.6,18.8,0,0.0158,413.7,0.5,0.02,10,9,54.5,15,1,2024-04-20
2024-04-20 10:00:00,14.355,65.2,14.35,17.5,18.95,0,0.01595,409.8,0.5,0.02,10,10,4.5,15,1,2024-04-20
2024-04-20 10:10:00,13.955,66.15,15.25,18.25,20.05,0,0.0158,415.6,0.5,0.02,10,10,14.5,15,1,2024-04-20
2024-04-20 10:20:00,13.955,66,14.8,17.8,19.45,0,0.01585,420.3,0.5,0.02,10,10,24.5,15,1,2024-04-20
2024-04-20 10:30:00,13.645,67.35,14.85,17.85,19.5,0,0.016,421,0.5,0.02,10,10,34.5,15,1,2024-04-20
2024-04-20 10:40:00,13.46,67.85,14.45,17.55,18.9,0,0.01595,420.6,0.5,0.02,10,10,44.5,15,1,2024-04-20
2024-04-20 10:50:00,13.74,67.45,15.1,18.1,19.85,0,0.0159,427.7,0.5,0.02,10,10,54.5,15,1,2024-04-20
2024-04-20 11:00:00,13.84,67.85,15.1,18.1,19.5,0,0.01585,429.4,0.5,0.02,10,11,4.5,15,1,2024-04-20
2024-04-20 11:10:00,14.155,67.05,14.6,17.65,19,0,0.01575,428.55,0.5,0.02,10,11,14.5,15,1,2024-04-20
2024-04-20 11:20:00,14.115,67.5,14.4,17.4,18.6,0,0.01585,429.55,0.5,0.02,10,11,24.5,15,1,2024-04-20
2024-04-20 11:30:00,13.875,68.2,14.65,17.65,18.75,0,0.0158,430.7,0.5,0.02,10,11,34.5,15,1,2024-04-20
2024-04-20 11:40:00,13.87,67.05,13.8,17.05,18.05,0,0.0156,433.9,0.5,0.02,10,11,44.5,15,1,2024-04-20
2024-04-20 11:50:00,13.81,68.55,14.8,17.8,19.2,0,0.016,436.65,0.5,0.02,10,11,54.5,15,1,2024-04-20
2024-04-20 12:00:00,13.675,69.6,14.7,17.75,19.25,0,0.016,437.05,0.5,0.02,10,12,4.5,15,1,2024-04-20
2024-04-20 12:10:00,13.81,69.95,14.85,17.85,19.5,0,0.0159,442.45,0.5,0.02,10,12,14.5,15,1,2024-04-20
2024-04-20 12:20:00,14.355,69.1,15.25,18.25,20.15,0,0.01575,440.25,0.5,0.02,10,12,24.5,15,1,2024-04-20
2024-04-20 12:30:00,15.16,68.05,15.2,18.2,19.9,0,0.01565,411.95,0.5,0.02,10,12,34.5,15,1,2024-04-20
2024-04-20 12:40:00,15.215,67.1,15.45,18.45,20.35,0,0.01595,413.35,0.5,0.02,10,12,44.5,15,1,2024-04-20
2024-04-20 12:50:00,14.32,69.05,15.4,18.4,20.35,0,0.01605,419.45,0.5,0.02,10,12,54.5,15,1,2024-04-20
2024-04-20 13:00:00,13.885,70.8,16.25,19.4,22,0,0.01605,435.15,0.5,0.02,10,13,4.5,15,1,2024-04-20
2024-04-20 13:10:00,14.53,68.75,15.35,18.35,20.25,0,0.0154,433.35,0.5,0.02,10,13,14.5,15,1,2024-04-20
2024-04-20 13:20:00,14.71,68.1,15.25,18.25,20.3,0,0.01575,431.1,0.5,0.02,10,13,24.5,15,1,2024-04-20
2024-04-20 13:30:00,14.445,69.2,15.45,18.45,20.35,0,0.0159,431.75,0.5,0.02,10,13,34.5,15,1,2024-04-20
2024-04-20 13:40:00,13.905,71.3,15.45,18.55,20.8,0,0.01585,428.6,0.5,0.02,10,13,44.5,15,1,2024-04-20
2024-04-20 13:50:00,13.87,70.9,15.85,18.85,21.45,0,0.0156,437.65,0.5,0.02,10,13,54.5,15,1,2024-04-20
2024-04-20 14:00:00,13.865,71.25,16.15,19.4,22.15,0,0.0159,439.9,0.5,0.02,10,14,4.5,15,1,2024-04-20
2024-04-20 14:10:00,14.015,70.7,15.45,18.45,20.65,0,0.01565,443.1,0.5,0.02,10,14,14.5,15,1,2024-04-20
2024-04-20 14:20:00,14.21,70.5,15,18,19.7,0,0.01585,443.4,0.5,0.02,10,14,24.5,15,1,2024-04-20
2024-04-20 14:30:00,14.235,71.45,15.8,18.85,21.5,0,0.01585,447.6,0.5,0.02,10,14,34.5,15,1,2024-04-20
2024-04-20 14:40:00,14.005,72.5,15.9,19,21.6,0,0.01595,445.65,0.5,0.02,10,14,44.5,15,1,2024-04-20
2024-04-20 14:50:00,14.05,72.45,15.65,18.65,21.05,0,0.0155,440.85,0.5,0.02,10,14,54.5,15,1,2024-04-20
2024-04-20 15:00:00,14.375,71.05,15.55,18.6,20.85,0,0.0158,442.65,0.5,0.02,10,15,4.5,15,1,2024-04-20
2024-04-20 15:10:00,14.8,70.55,15.4,18.5,20.35,0,0.0158,438.25,0.5,0.02,10,15,14.5,15,1,2024-04-20
2024-04-20 15:20:00,14.78,70,16.4,19.65,22.4,0,0.0158,427.45,0.5,0.02,10,15,24.5,15,1,2024-04-20
2024-04-20 15:30:00,14.59,70.75,16.25,19.45,22,0,0.0157,444.4,0.5,0.02,10,15,34.5,15,1,2024-04-20
2024-04-20 15:40:00,14.2,72.25,16.45,19.5,22.45,0,0.0158,445.25,0.5,0.02,10,15,44.5,15,1,2024-04-20
2024-04-20 15:50:00,14.225,71.35,16.95,20.65,23.25,0,0.0156,449.65,0.5,0.02,10,15,54.5,15,1,2024-04-20
2024-04-20 16:00:00,14.4,70.6,17,21.05,23.45,0,0.0156,450,0.5,0.02,10,16,4.5,15,1,2024-04-20
2024-04-20 16:10:00,14.715,69.25,17.05,21.05,23.55,0,0.01565,441.6,0.5,0.02,10,16,14.5,15,1,2024-04-20
2024-04-20 16:20:00,14.39,69.1,16.9,20.65,23.25,0,0.01555,444.55,0.5,0.02,10,16,24.5,15,1,2024-04-20
2024-04-20 16:30:00,14.045,68.9,16.9,20.5,23.15,0,0.01545,445.25,0.5,0.02,10,16,34.5,15,1,2024-04-20
2024-04-20 16:40:00,13.965,68.15,16.45,19.7,22.35,0,0.01535,449.85,0.5,0.02,10,16,44.5,15,1,2024-04-20
2024-04-20 16:50:00,13.78,67.35,16.05,19.05,21.75,0,0.01555,443.7,0.5,0.02,10,16,54.5,15,1,2024-04-20
2024-04-20 17:00:00,14.015,63.6,14.25,17.35,18.45,0,0.0147,447,0.5,0.02,10,17,4.5,15,1,2024-04-20
2024-04-20 17:10:00,14,63.25,12,15.8,16.8,0,0.01525,446.75,0.5,0.02,10,17,14.5,15,1,2024-04-20
2024-04-20 17:20:00,14.06,61.7,12.55,16.2,17.2,0,0.01495,447.8,0.5,0.02,10,17,24.5,15,1,2024-04-20
2024-04-20 17:30:00,13.945,61.3,12.25,16,17,0,0.0153,445.6,0.5,0.02,10,17,34.5,15,1,2024-04-20
2024-04-20 17:40:00,13.715,61.3,12.25,15.95,16.95,0,0.0151,450.15,0.5,0.02,10,17,44.5,15,1,2024-04-20
2024-04-20 17:50:00,13.405,62.5,12.15,15.95,16.95,0,0.01525,444.2,0.5,0.02,10,17,54.5,15,1,2024-04-20
2024-04-20 18:00:00,13.595,60.25,11.7,15.6,16.6,0,0.0149,446.75,0.5,0.02,10,18,4.5,15,1,2024-04-20
2024-04-20 18:10:00,13.555,59.1,11.8,15.7,16.7,0,0.015,449.65,0.5,0.02,10,18,14.5,15,1,2024-04-20
2024-04-20 18:20:00,13.625,59.4,11.95,15.75,16.75,0,0.0151,452,0.5,0.02,10,18,24.5,15,1,2024-04-20
2024-04-20 18:30:00,13.205,58.7,11.95,15.75,16.75,0,0.0153,441.7,0.5,0.02,10,18,34.5,15,1,2024-04-20
2024-04-20 18:40:00,12.47,59.45,13,16.45,17.45,0,0.0156,417.75,0.5,0.02,10,18,44.5,15,1,2024-04-20
2024-04-20 18:50:00,12.19,61.1,12.7,16.3,17.3,0,0.0157,416,0.5,0.02,10,18,54.5,15,1,2024-04-20
2024-04-20 19:00:00,12.225,60.15,11.55,15.5,16.5,0,0.0149,425.3,0.5,0.02,10,19,4.5,15,1,2024-04-20
2024-04-20 19:10:00,11.53,61.45,13.7,16.95,18.15,0,0.01585,412.15,0.5,0.02,10,19,14.5,15,1,2024-04-20
2024-04-20 19:20:00,10.83,63.8,15.65,19.05,21.1,0,0.01555,413,0.5,0.02,10,19,24.5,15,1,2024-04-20
2024-04-20 19:30:00,10.29,65.3,12.5,16.15,17.15,0,0.01585,415.75,0.5,0.02,10,19,34.5,15,1,2024-04-20
2024-04-20 19:40:00,9.845,66,15.25,18.3,20.5,0,0.01515,418.65,0.5,0.02,10,19,44.5,15,1,2024-04-20
2024-04-20 19:50:00,9.595,67.1,15.9,19.25,21.4,0,0.0153,424.45,0.5,0.02,10,19,54.5,15,1,2024-04-20
2024-04-20 20:00:00,9.39,68.25,15.5,18.75,20.85,0,0.0158,430.75,0.5,0.02,10,20,4.5,15,1,2024-04-20
2024-04-20 20:10:00,9.165,69.1,16.95,20.7,23.2,0.05,0.0159,434.95,0.5,0.02,10,20,14.5,15,1,2024-04-20
2024-04-20 20:20:00,8.845,70.25,16,19.4,21.7,0.4,0.01595,433,0.5,0.02,10,20,24.5,15,1,2024-04-20
2024-04-20 20:30:00,8.525,71.15,16.35,20.1,22.4,0.1,0.016,433.8,0.5,0.02,10,20,34.5,15,1,2024-04-20
2024-04-20 20:40:00,8.305,72.55,16.7,20.15,22.8,0.1,0.016,436.3,0.5,0.02,10,20,44.5,15,1,2024-04-20
2024-04-20 20:50:00,8.245,73.75,17.55,21.4,23.6,0,0.01575,437.35,0.5,0.02,10,20,54.5,15,1,2024-04-20
2024-04-20 21:00:00,8.455,73.3,13.5,16.95,18.1,0,0.01505,441.4,0.5,0.02,10,21,4.5,15,1,2024-04-20
2024-04-20 21:10:00,8.62,71.25,16.9,21.05,22.85,0,0.01505,444.25,0.5,0.02,10,21,14.5,15,1,2024-04-20
2024-04-20 21:20:00,8.615,72.4,38,46.85,52.65,0.4,0.0159,455.55,0.5,0.02,10,21,24.5,15,1,2024-04-20
2024-04-20 21:30:00,8.31,73.6,35.35,43.8,48.9,1.55,0.016,457,0.5,0.02,10,21,34.5,15,1,2024-04-20
2024-04-20 21:40:00,7.99,74.9,42.8,52.8,59.15,3,0.016,449.25,0.5,0.02,10,21,44.5,15,1,2024-04-20
2024-04-20 21:50:00,7.82,74.65,28.2,34.85,38.65,3,0.0159,449.9,0.5,0.02,10,21,54.5,15,1,2024-04-20
2024-04-20 22:00:00,7.58,75.8,25.3,31.25,34.6,2.9,0.016,449.85,0.5,0.02,10,22,4.5,15,1,2024-04-20
2024-04-20 22:10:00,7.365,75.55,17.25,21.1,23.55,2.35,0.01585,442.35,0.5,0.02,10,22,14.5,15,1,2024-04-20
2024-04-20 22:20:00,7.225,74.6,17.65,21.5,23.75,0.35,0.01595,447.25,0.5,0.02,10,22,24.5,15,1,2024-04-20
2024-04-20 22:30:00,7.125,74.95,16.1,19.1,22,0,0.01585,452.95,0.5,0.02,10,22,34.5,15,1,2024-04-20
2024-04-20 22:40:00,6.895,76.45,18.35,22.25,24.4,0.65,0.0171,453.9,0.5,0.02,10,22,44.5,15,1,2024-04-20
2024-04-20 22:50:00,6.725,76.25,19.7,24.6,26.8,1.25,0.01635,450.35,0.5,0.02,10,22,54.5,15,1,2024-04-20
2024-04-20 23:00:00,6.53,77.75,20.7,25.8,28.25,1.85,0.01675,458.5,0.5,0.02,10,23,4.5,15,1,2024-04-20
2024-04-20 23:10:00,6.26,79.2,21.3,25.8,28.35,2.95,0.01695,463.25,0.5,0.02,10,23,14.5,15,1,2024-04-20
2024-04-20 23:20:00,6.05,80,21.5,26,28.45,3,0.017,468.45,0.5,0.02,10,23,24.5,15,1,2024-04-20
2024-04-20 23:30:00,5.95,78.35,21.05,25.65,28.05,2.9,0.01655,464.7,0.5,0.02,10,23,34.5,15,1,2024-04-20
2024-04-20 23:40:00,5.805,75.6,21.35,26,28.35,1.9,0.01605,457.95,0.5,0.02,10,23,44.5,15,1,2024-04-20
2024-04-20 23:50:00,5.72105263157895,71.7894736842105,18.7894736842105,23.6842105263158,25.7894736842105,0.894736842105263,0.0157368421052632,456.736842105263,0.5,0.02,10,23,54.2631578947368,14.2105263157895,1,2024-04-20
2024-04-21,5.64,69.6,17.3,22,24.1,0.3,0.016,455.9,0.5,0.02,10,0,7,15,1,2024-04-21
2024-04-21 00:10:00,5.53,69.65,17.65,22.5,24.55,0,0.01595,454.8,0.5,0.02,10,0,14.5,15,1,2024-04-21
2024-04-21 00:20:00,5.315,70.4,17.3,21.55,23.9,0,0.01605,449.35,0.5,0.02,10,0,24.5,15,1,2024-04-21
2024-04-21 00:30:00,5.03,72.5,17.9,22.45,24.65,0,0.0164,455.15,0.5,0.02,10,0,34.5,15,1,2024-04-21
2024-04-21 00:40:00,4.845,72.55,16.5,20,22.75,0,0.0161,454.45,0.5,0.02,10,0,44.5,15,1,2024-04-21
2024-04-21 00:50:00,4.735,72.55,16.95,20.85,23.3,0,0.01605,454.9,0.5,0.02,10,0,54.5,15,1,2024-04-21
2024-04-21 01:00:00,4.705,73.35,17.05,21.1,23.55,0,0.01615,464.5,0.5,0.02,10,1,4.5,15,1,2024-04-21
2024-04-21 01:10:00,4.475,75.55,18.05,22.8,24.9,0,0.0169,469.4,0.5,0.02,10,1,14.5,15,1,2024-04-21
2024-04-21 01:20:00,4.125,75.05,17.4,22.3,24.35,0,0.0172,459.1,0.5,0.02,10,1,24.5,15,1,2024-04-21
2024-04-21 01:30:00,3.905,76.45,17.65,22.65,24.65,0,0.01695,456.3,0.5,0.02,10,1,34.5,15,1,2024-04-21
2024-04-21 01:40:00,3.65,78.15,17.45,22.3,24.35,0,0.01635,457.8,0.5,0.02,10,1,44.5,15,1,2024-04-21
2024-04-21 01:50:00,3.5,78.75,17.6,22.5,24.55,0,0.016,458.7,0.5,0.02,10,1,54.5,15,1,2024-04-21
2024-04-21 02:00:00,3.345,79,17.6,22.25,24.4,0,0.016,461.15,0.5,0.02,10,2,4.5,15,1,2024-04-21
2024-04-21 02:10:00,3.385,78.05,17.05,21.45,23.7,0,0.016,459.2,0.5,0.02,10,2,14.5,15,1,2024-04-21
2024-04-21 02:20:00,3.42,77.9,17.05,21.5,23.7,0,0.016,466.5,0.5,0.02,10,2,24.5,15,1,2024-04-21
2024-04-21 02:30:00,3.36,78.7,17.3,21.8,24.05,0,0.01605,473.4,0.5,0.02,10,2,34.5,15,1,2024-04-21
2024-04-21 02:40:00,3.22,79.45,17.85,22.85,24.85,0,0.016,474.45,0.5,0.02,10,2,44.5,15,1,2024-04-21
2024-04-21 02:50:00,3.07,79.65,17.25,21.65,23.9,0,0.016,474.65,0.5,0.02,10,2,54.5,15,1,2024-04-21
2024-04-21 03:00:00,3,79.55,17.35,22.3,24.3,0,0.016,475.55,0.5,0.02,10,3,4.5,15,1,2024-04-21
2024-04-21 03:10:00,2.92,79.55,17.05,21.2,23.6,0,0.016,474.25,0.5,0.02,10,3,14.5,15,1,2024-04-21
2024-04-21 03:20:00,2.745,80,17.15,21.4,23.7,0,0.016,472.8,0.5,0.02,10,3,24.5,15,1,2024-04-21
2024-04-21 03:30:00,2.59,80.25,16.9,20.75,23.1,0,0.016,469.85,0.5,0.02,10,3,34.5,15,1,2024-04-21
2024-04-21 03:40:00,2.5,81,17.2,21.75,23.95,0,0.016,470.75,0.5,0.02,10,3,44.5,15,1,2024-04-21
2024-04-21 03:50:00,2.47,81,17.5,22.4,24.45,0,0.016,475.55,0.5,0.02,10,3,54.5,15,1,2024-04-21
2024-04-21 04:00:00,2.39,81.1,17.55,22.45,24.45,0,0.016,474.85,0.5,0.02,10,4,4.5,15,1,2024-04-21
2024-04-21 04:10:00,2.335,81,17.8,22.7,24.75,0,0.016,471.35,0.5,0.02,10,4,14.5,15,1,2024-04-21
2024-04-21 04:20:00,2.365,81.05,17.7,22.5,24.6,0,0.016,476.5,0.5,0.02,10,4,24.5,15,1,2024-04-21
2024-04-21 04:30:00,2.365,81.25,17.75,22.65,24.7,0,0.016,482.35,0.5,0.02,10,4,34.5,15,1,2024-04-21
2024-04-21 04:40:00,2.305,81.85,18.15,23.15,25.15,0,0.016,481.5,0.5,0.02,10,4,44.5,15,1,2024-04-21
2024-04-21 04:50:00,2.3,81,17.7,22.7,24.7,0,0.016,480.25,0.5,0.02,10,4,54.5,15,1,2024-04-21
2024-04-21 05:00:00,2.29,81.05,18.2,23.2,25.2,0,0.016,482.9,0.5,0.02,10,5,4.5,15,1,2024-04-21
2024-04-21 05:10:00,2.245,81.75,19.15,24.15,26.15,0,0.016,482.55,0.5,0.02,10,5,14.5,15,1,2024-04-21
2024-04-21 05:20:00,2.2,81.95,19.3,24.3,26.3,0,0.016,481.15,0.5,0.02,10,5,24.5,15,1,2024-04-21
2024-04-21 05:30:00,2.205,82,19.25,24.2,26.25,0,0.016,484.35,0.5,0.02,10,5,34.5,15,1,2024-04-21
2024-04-21 05:40:00,2.205,82,20.7,25.5,27.65,0,0.016,486.45,0.5,0.02,10,5,44.5,15,1,2024-04-21
2024-04-21 05:50:00,2.2,82.4,20.55,25.45,27.75,0,0.016,487.05,0.5,0.02,10,5,54.5,15,1,2024-04-21
2024-04-21 06:00:00,2.205,83,19.95,24.65,26.75,0,0.016,488.45,0.5,0.02,10,6,4.5,15,1,2024-04-21
2024-04-21 06:10:00,2.205,83,20.6,25.3,27.5,0,0.016,489.2,0.5,0.02,10,6,14.5,15,1,2024-04-21
2024-04-21 06:20:00,2.22,83,30.1,37,41.25,0,0.016,490.35,0.5,0.02,10,6,24.5,15,1,2024-04-21
2024-04-21 06:30:00,2.28,83,41.65,51.5,57.45,0,0.016,491.9,0.5,0.02,10,6,34.5,15,1,2024-04-21
2024-04-21 06:40:00,2.43,83,29.45,36.2,40.25,0,0.016,490.5,0.5,0.02,10,6,44.5,15,1,2024-04-21
2024-04-21 06:50:00,2.75,82.15,22.25,27,30.25,0,0.016,482.1,0.5,0.02,10,6,54.5,15,1,2024-04-21
2024-04-21 07:00:00,3.745,79.15,22.35,27.4,30.7,0,0.01585,450.25,0.5,0.02,10,7,4.5,15,1,2024-04-21
2024-04-21 07:10:00,4.98,75.15,22.55,27.5,30.9,0,0.01585,428.05,0.5,0.02,10,7,14.5,15,1,2024-04-21
2024-04-21 07:20:00,6.475,72.2,21.8,26.35,28.95,0,0.016,416.35,0.5,0.02,10,7,24.5,15,1,2024-04-21
2024-04-21 07:30:00,8.36,68,20.95,25.45,27.7,0,0.016,408.6,0.5,0.02,10,7,34.5,15,1,2024-04-21
2024-04-21 07:40:00,10.105,64.8,21.25,25.7,27.9,0,0.016,407.65,0.5,0.02,10,7,44.5,15,1,2024-04-21
2024-04-21 07:50:00,11.46,62.05,20.1,24.9,27.15,0,0.016,406.55,0.5,0.02,10,7,54.5,15,1,2024-04-21
2024-04-21 08:00:00,12.245,60.55,17.35,22.1,24.2,0,0.01605,406.75,0.5,0.02,10,8,4.5,15,1,2024-04-21
2024-04-21 08:10:00,13.14,59,19.25,23.8,25.95,0,0.01605,406.2,0.5,0.02,10,8,14.5,15,1,2024-04-21
2024-04-21 08:20:00,14.46,56,18.6,22.9,25.15,0,0.01585,404.1,0.5,0.02,10,8,24.5,15,1,2024-04-21
2024-04-21 08:30:00,15.24,54.05,16.55,20,22.7,0,0.01595,402.1,0.5,0.02,10,8,34.5,15,1,2024-04-21
