"intervalo_10min","Tª","Humedad","PM1.0","PM2.5","PM10.0","VOC","CH2O","CO2","CO","O3","NO2","Hora","Minuto","Segundo","modid","fecha"
2024-04-20 04:20:00,4.745,92.7,25.1,31.1,34.1,0,0.0159,418,0.5,0.02,10,4,24.5,15,2,2024-04-20
2024-04-20 04:30:00,4.7,92.85,24.65,30.6,33.7,0,0.016,420.65,0.5,0.02,10,4,34.5,15,2,2024-04-20
2024-04-20 04:40:00,4.645,92.95,24.75,30.7,33.8,0,0.016,421.75,0.5,0.02,10,4,44.5,15,2,2024-04-20
2024-04-20 04:50:00,4.565,93,24.75,30.7,33.8,0,0.016,421.05,0.5,0.02,10,4,54.5,15,2,2024-04-20
2024-04-20 05:00:00,4.47,93,24.3,30.15,33.3,0,0.016,422.75,0.5,0.02,10,5,4.5,15,2,2024-04-20
2024-04-20 05:10:00,4.36,92.95,24.2,30.1,33.2,0,0.016,427.45,0.5,0.02,10,5,14.5,15,2,2024-04-20
2024-04-20 05:20:00,4.21,92.85,23.1,28.4,31.6,0,0.016,428.1,0.5,0.02,10,5,24.5,15,2,2024-04-20
2024-04-20 05:30:00,4.2,93,23.1,28.45,31.75,0,0.016,427.2,0.5,0.02,10,5,34.5,15,2,2024-04-20
2024-04-20 05:40:00,4.2,93.1,22.55,27.4,30.65,0,0.016,431.8,0.5,0.02,10,5,44.5,15,2,2024-04-20
2024-04-20 05:50:00,4.085,93,22.3,27.2,30.4,0,0.016,434.25,0.5,0.02,10,5,54.5,15,2,2024-04-20
2024-04-20 06:00:00,3.96,93.1,22.45,27.35,30.6,0,0.016,425.9,0.5,0.02,10,6,4.5,15,2,2024-04-20
2024-04-20 06:10:00,3.895,93.4,22.65,27.65,31,0,0.016,422.9,0.5,0.02,10,6,14.5,15,2,2024-04-20
2024-04-20 06:20:00,3.895,93.9,22.9,28.15,31.7,0,0.016,423.35,0.5,0.02,10,6,24.5,15,2,2024-04-20
2024-04-20 06:30:00,3.94,93.65,22.75,27.85,31.15,0,0.016,430.5,0.5,0.02,10,6,34.5,15,2,2024-04-20
2024-04-20 06:40:00,4.005,92.95,22.75,27.9,31.3,0,0.016,433.5,0.5,0.02,10,6,44.5,15,2,2024-04-20
2024-04-20 06:50:00,4.17,92.75,23.4,28.7,31.85,0.15,0.0162,438.85,0.5,0.02,10,6,54.5,15,2,2024-04-20
2024-04-20 07:00:00,5.045,91.4,22.2,27.15,30.2,1.7,0.01705,425.6,0.5,0.02,10,7,4.5,15,2,2024-04-20
2024-04-20 07:10:00,6.72,88.05,34.3,42.4,47.45,1.05,0.01885,410,0.5,0.02,10,7,14.5,15,2,2024-04-20
2024-04-20 07:20:00,8.45,84.7,39.95,49.05,54.75,2.2,0.0252,408.9,0.5,0.02,10,7,24.5,15,2,2024-04-20
2024-04-20 07:30:00,10.52,80.75,29.7,36.6,40.8,2.2,0.02675,408.65,0.5,0.02,10,7,34.5,15,2,2024-04-20
2024-04-20 07:40:00,11.925,77.65,26.25,32.45,35.9,2,0.0305,406.5,0.5,0.02,10,7,44.5,15,2,2024-04-20
2024-04-20 07:50:00,12.495,77.25,32.5,40,44.6,2,0.0301,407.15,0.5,0.02,10,7,54.5,15,2,2024-04-20
2024-04-20 08:00:00,13.565,76.6,26.1,32.35,35.8,0.45,0.0178,403.25,0.5,0.02,10,8,4.5,15,2,2024-04-20
2024-04-20 08:10:00,14.2,76.75,22.65,27.6,30.6,0,0.01665,402.95,0.5,0.02,10,8,14.5,15,2,2024-04-20
2024-04-20 08:20:00,14.77,77.9,17.65,22.15,24.3,0,0.0156,401.8,0.5,0.02,10,8,24.5,15,2,2024-04-20
2024-04-20 08:30:00,14.84,78.2,16.95,20.8,23.3,0,0.01515,403,0.5,0.02,10,8,34.5,15,2,2024-04-20
2024-04-20 08:40:00,15.41,76.95,17.15,21.25,23.65,0,0.015,402.3,0.5,0.02,10,8,44.5,15,2,2024-04-20
2024-04-20 08:50:00,15.87,76,16.6,19.8,22.6,0,0.01535,402.15,0.5,0.02,10,8,54.5,15,2,2024-04-20
2024-04-20 09:00:00,15.785,76.05,16.65,19.75,22.7,0,0.0152,403.15,0.5,0.02,10,9,4.5,15,2,2024-04-20
2024-04-20 09:10:00,16.245,74.75,16.15,19.35,22.15,0,0.0151,403.85,0.5,0.02,10,9,14.5,15,2,2024-04-20
2024-04-20 09:20:00,16.415,74.35,16.4,19.55,22.4,0,0.01525,410.05,0.5,0.0205,10,9,24.5,15,2,2024-04-20
2024-04-20 09:30:00,16.285,74.4,16.3,19.4,22.2,0,0.0153,416.25,0.5,0.02,10,9,34.5,15,2,2024-04-20
2024-04-20 09:40:00,16.405,74.2,16.2,19.2,22.05,0,0.01505,420.75,0.5,0.02,10,9,44.5,15,2,2024-04-20
2024-04-20 09:50:00,16.65,73.45,15.9,19,21.45,0,0.01515,423.85,0.5,0.02,10,9,54.5,15,2,2024-04-20
2024-04-20 10:00:00,16.335,73.5,16.15,19.15,22,0,0.0153,425.25,0.5,0.021,10,10,4.5,15,2,2024-04-20
2024-04-20 10:10:00,15.98,74.35,15.8,18.8,21.3,0,0.0153,425.05,0.5,0.0205,10,10,14.5,15,2,2024-04-20
2024-04-20 10:20:00,16,74.15,16.2,19.25,22,0,0.015,428.85,0.5,0.02,10,10,24.5,15,2,2024-04-20
2024-04-20 10:30:00,15.735,75.2,16.35,19.55,22.25,0,0.01515,427.55,0.5,0.02,10,10,34.5,15,2,2024-04-20
2024-04-20 10:40:00,15.56,75.75,16.35,19.35,22.35,0,0.0151,427.75,0.5,0.02,10,10,44.5,15,2,2024-04-20
2024-04-20 10:50:00,15.7,75.45,16.4,19.6,22.45,0,0.01495,432.25,0.5,0.02,10,10,54.5,15,2,2024-04-20
2024-04-20 11:00:00,15.845,75.8,15.8,18.8,21.45,0,0.015,436.05,0.5,0.02,10,11,4.5,15,2,2024-04-20
2024-04-20 11:10:00,16.15,74.9,15.8,18.8,21.3,0,0.0149,436.2,0.5,0.02,10,11,14.5,15,2,2024-04-20
2024-04-20 11:20:00,16.27,74.75,16.45,19.45,22.45,0,0.0149,433.65,0.5,0.0205,10,11,24.5,15,2,2024-04-20
2024-04-20 11:30:00,16.185,74.85,15.8,18.8,21.4,0,0.0149,437.1,0.5,0.02,10,11,34.5,15,2,2024-04-20
2024-04-20 11:40:00,16.19,74.05,15.35,18.35,20.3,0,0.0145,436.1,0.5,0.0205,10,11,44.5,15,2,2024-04-20
2024-04-20 11:50:00,16.135,75.15,15.6,18.6,20.85,0,0.0149,439.6,0.5,0.02,10,11,54.5,15,2,2024-04-20
2024-04-20 12:00:00,15.92,76.4,16.35,19.55,22.4,0,0.015,439.7,0.5,0.0205,10,12,4.5,15,2,2024-04-20
2024-04-20 12:10:00,16.125,76.35,16.6,19.95,22.75,0,0.0149,442.3,0.5,0.02,10,12,14.5,15,2,2024-04-20
2024-04-20 12:20:00,16.685,75.7,16.55,19.85,22.6,0,0.01455,436.95,0.5,0.02,10,12,24.5,15,2,2024-04-20
2024-04-20 12:30:00,17.295,74.9,16.3,19.4,22.1,0,0.01455,420.35,0.5,0.02,10,12,34.5,15,2,2024-04-20
2024-04-20 12:40:00,17.265,74.4,16.4,19.6,22.35,0,0.01485,424.7,0.5,0.02,10,12,44.5,15,2,2024-04-20
2024-04-20 12:50:00,16.645,75.4,16.6,19.6,22.6,0,0.01525,426,0.5,0.021,10,12,54.5,15,2,2024-04-20
2024-04-20 13:00:00,16.245,76.8,17,21.45,23.7,0,0.01515,436,0.5,0.02,10,13,4.5,15,2,2024-04-20
2024-04-20 13:10:00,16.68,75.65,16.6,20.15,22.75,0,0.01435,438.5,0.5,0.02,10,13,14.5,15,2,2024-04-20
2024-04-20 13:20:00,16.955,74.8,16.25,19.35,22,0,0.01425,434.2,0.5,0.02,10,13,24.5,15,2,2024-04-20
2024-04-20 13:30:00,16.84,75.5,16.75,20.05,22.8,0,0.015,436,0.5,0.021,10,13,34.5,15,2,2024-04-20
2024-04-20 13:40:00,16.33,76.8,16.75,20.5,23.1,0,0.0147,435.4,0.5,0.02,10,13,44.5,15,2,2024-04-20
2024-04-20 13:50:00,16.12,76.75,17,21.05,23.45,0,0.0146,437.65,0.5,0.02,10,13,54.5,15,2,2024-04-20
2024-04-20 14:00:00,16.095,77.25,16.9,20.95,23.4,0,0.01485,439.2,0.5,0.02,10,14,4.5,15,2,2024-04-20
2024-04-20 14:10:00,16.305,76.85,16.55,19.65,22.6,0,0.01425,442.45,0.5,0.02,10,14,14.5,15,2,2024-04-20
2024-04-20 14:20:00,16.46,76.7,17,21,23.4,0,0.0147,443.65,0.5,0.0205,10,14,24.5,15,2,2024-04-20
2024-04-20 14:30:00,16.45,77.5,17.05,21.25,23.6,0,0.0149,447.2,0.5,0.02,10,14,34.5,15,2,2024-04-20
2024-04-20 14:40:00,16.21,78.3,17.1,21.35,23.7,0,0.01485,445.85,0.5,0.02,10,14,44.5,15,2,2024-04-20
2024-04-20 14:50:00,16.15,78.55,16.75,20.3,23,0,0.0142,442.75,0.5,0.02,10,14,54.5,15,2,2024-04-20
2024-04-20 15:00:00,16.485,77.6,16.9,20.9,23.35,0,0.0143,447.65,0.5,0.021,10,15,4.5,15,2,2024-04-20
2024-04-20 15:10:00,16.99,76.95,17.05,21.1,23.55,0,0.0145,443.7,0.5,0.02,10,15,14.5,15,2,2024-04-20
2024-04-20 15:20:00,16.985,76.75,17.2,21.75,23.9,0,0.01445,436.9,0.5,0.0205,10,15,24.5,15,2,2024-04-20
2024-04-20 15:30:00,16.74,77.25,17.05,21.25,23.6,0,0.0148,445,0.5,0.0205,10,15,34.5,15,2,2024-04-20
2024-04-20 15:40:00,16.245,78.45,17.55,22.45,24.5,0,0.01475,444.4,0.5,0.02,10,15,44.5,15,2,2024-04-20
2024-04-20 15:50:00,16.16,78,17.7,22.7,24.7,0,0.0144,444.3,0.5,0.02,10,15,54.5,15,2,2024-04-20
2024-04-20 16:00:00,16.32,77.7,18.25,23.25,25.25,0,0.0148,450.9,0.5,0.02,10,16,4.5,15,2,2024-04-20
2024-04-20 16:10:00,16.595,76.7,17.85,22.8,24.8,0,0.01445,452.4,0.5,0.02,10,16,14.5,15,2,2024-04-20
2024-04-20 16:20:00,16.375,76.15,17.3,22.15,24.2,0,0.01455,450.25,0.5,0.022,10,16,24.5,15,2,2024-04-20
2024-04-20 16:30:00,15.995,76.15,17.65,22.25,24.45,0,0.01435,444.5,0.5,0.022,10,16,34.5,15,2,2024-04-20
2024-04-20 16:40:00,15.9,75.65,16.95,21.1,23.45,0,0.014,444.8,0.5,0.024,10,16,44.5,15,2,2024-04-20
2024-04-20 16:50:00,15.69,75.1,17,21.15,23.5,0,0.01445,434.65,0.5,0.0205,10,16,54.5,15,2,2024-04-20
2024-04-20 17:00:00,15.875,72,15.8,18.8,21.3,0,0.0137,441.5,0.5,0.02,10,17,4.5,15,2,2024-04-20
2024-04-20 17:10:00,15.815,71.55,14.95,17.95,19.25,0,0.0143,437.4,0.5,0.021,10,17,14.5,15,2,2024-04-20
2024-04-20 17:20:00,15.815,70.6,15.05,18.05,19.6,0,0.01425,437.25,0.5,0.02,10,17,24.5,15,2,2024-04-20
2024-04-20 17:30:00,15.655,70.3,15,18,19.4,0,0.01435,435.35,0.5,0.0225,10,17,34.5,15,2,2024-04-20
2024-04-20 17:40:00,15.405,70.2,14,17.05,18.05,0,0.0143,430.4,0.5,0.02,10,17,44.5,15,2,2024-04-20
2024-04-20 17:50:00,15.04,71.25,14.55,17.55,18.6,0,0.0148,421.7,0.5,0.0205,10,17,54.5,15,2,2024-04-20
2024-04-20 18:00:00,14.985,70,15.05,18.05,19.4,0,0.0142,423.7,0.5,0.02,10,18,4.5,15,2,2024-04-20
2024-04-20 18:10:00,14.79,69.15,15.05,18.05,19.55,0,0.0143,422.55,0.5,0.02,10,18,14.5,15,2,2024-04-20
2024-04-20 18:20:00,14.81,69.5,14.85,17.85,19.35,0,0.0145,426.7,0.5,0.02,10,18,24.5,15,2,2024-04-20
2024-04-20 18:30:00,14.41,68.95,14.65,17.65,18.8,0,0.0146,418.5,0.5,0.02,10,18,34.5,15,2,2024-04-20
2024-04-20 18:40:00,13.81,69.15,14.9,17.9,19.2,0,0.0146,408.8,0.5,0.027,10,18,44.5,15,2,2024-04-20
2024-04-20 18:50:00,13.555,70.25,15.4,18.4,20.3,0,0.01505,409.15,0.5,0.02,10,18,54.5,15,2,2024-04-20
2024-04-20 19:00:00,13.52,69.45,15.1,18.1,19.95,0,0.0141,412.85,0.5,0.02,10,19,4.5,15,2,2024-04-20
2024-04-20 19:10:00,12.9,70.6,15.2,18.25,20.05,0,0.01505,408.45,0.5,0.0215,10,19,14.5,15,2,2024-04-20
2024-04-20 19:20:00,12.165,72.5,17.05,20.9,23.15,0,0.0147,407.95,0.5,0.02,10,19,24.5,15,2,2024-04-20
2024-04-20 19:30:00,11.62,74.1,15.45,18.45,20.45,0,0.015,407.95,0.5,0.02,10,19,34.5,15,2,2024-04-20
2024-04-20 19:40:00,11.13,74.95,16.5,20.15,22.6,0,0.015,408.7,0.5,0.02,10,19,44.5,15,2,2024-04-20
2024-04-20 19:50:00,10.84,75.45,16.65,20.05,22.8,0,0.015,412.35,0.5,0.02,10,19,54.5,15,2,2024-04-20
2024-04-20 20:00:00,10.615,76.65,17,21.1,23.45,0,0.015,417.2,0.5,0.02,10,20,4.5,15,2,2024-04-20
2024-04-20 20:10:00,10.425,77.15,17.5,22.05,24.25,0,0.01505,421.25,0.5,0.02,10,20,14.5,15,2,2024-04-20
2024-04-20 20:20:00,10.13,78.1,17.45,21.55,24,0.45,0.01515,421.6,0.5,0.02,10,20,24.5,15,2,2024-04-20
2024-04-20 20:30:00,9.87,78.9,17.5,21.8,24.15,1.15,0.01555,425.8,0.5,0.02,10,20,34.5,15,2,2024-04-20
2024-04-20 20:40:00,9.62,79.85,18.3,22.75,25.25,1.3,0.0157,425.6,0.5,0.02,10,20,44.5,15,2,2024-04-20
2024-04-20 20:50:00,9.525,81,18.5,22.55,24.85,0.45,0.01515,425.8,0.5,0.02,10,20,54.5,15,2,2024-04-20
2024-04-20 21:00:00,9.665,80.9,15.35,18.55,20.2,0,0.014,429.15,0.5,0.02,10,21,4.5,15,2,2024-04-20
2024-04-20 21:10:00,9.81,79.5,19,23,25.1,0,0.01415,433.2,0.5,0.02,10,21,14.5,15,2,2024-04-20
2024-04-20 21:20:00,9.83,80.3,39.15,48.45,54.4,0,0.01565,443.7,0.5,0.02,10,21,24.5,15,2,2024-04-20
2024-04-20 21:30:00,9.56,81.05,38,47.2,52.9,0.25,0.01575,448.45,0.5,0.02,10,21,34.5,15,2,2024-04-20
2024-04-20 21:40:00,9.28,82.05,43.3,53.45,60.15,1,0.0158,441.65,0.5,0.02,10,21,44.5,15,2,2024-04-20
2024-04-20 21:50:00,9.09,81.95,29.15,35.95,39.9,0.6,0.01555,441,0.5,0.02,10,21,54.5,15,2,2024-04-20
2024-04-20 22:00:00,8.825,82.75,27.4,33.95,37.75,0.4,0.01595,444.55,0.5,0.02,10,22,4.5,15,2,2024-04-20
2024-04-20 22:10:00,8.6,82.6,17.35,21.6,23.8,0.2,0.01555,437.05,0.5,0.02,10,22,14.5,15,2,2024-04-20
2024-04-20 22:20:00,8.45,81.65,19,23.35,26.05,0,0.01585,439.65,0.5,0.0215,10,22,24.5,15,2,2024-04-20
2024-04-20 22:30:00,8.365,81.85,17.05,21.3,23.6,0.55,0.01575,447.45,0.5,0.02,10,22,34.5,15,2,2024-04-20
2024-04-20 22:40:00,8.155,83.05,19.05,23.2,25.8,1.1,0.01825,447.1,0.5,0.021,10,22,44.5,15,2,2024-04-20
2024-04-20 22:50:00,7.99,83,21.3,26.5,29,1.95,0.01655,444.2,0.5,0.02,10,22,54.5,15,2,2024-04-20
2024-04-20 23:00:00,7.795,84.2,22.2,27.65,30.5,2.15,0.01685,453.45,0.5,0.02,10,23,4.5,15,2,2024-04-20
2024-04-20 23:10:00,7.6,85.25,22.15,27,30.2,2.95,0.0171,458.85,0.5,0.02,10,23,14.5,15,2,2024-04-20
2024-04-20 23:20:00,7.455,86,22.65,27.75,31.05,3,0.0174,462.45,0.5,0.02,10,23,24.5,15,2,2024-04-20
2024-04-20 23:30:00,7.33,84.6,22.2,26.9,29.95,2.8,0.0168,455.15,0.5,0.02,10,23,34.5,15,2,2024-04-20
2024-04-20 23:40:00,7.22,82.15,22.45,27.4,30.4,1.3,0.0164,449.95,0.5,0.02,10,23,44.5,15,2,2024-04-20
2024-04-20 23:50:00,7.13684210526316,79,20.9473684210526,25.5789473684211,27.9473684210526,0.105263157894737,0.0156315789473684,446.684210526316,0.5,0.02,10,23,54.2631578947368,14.2105263157895,2,2024-04-20
2024-04-21,7.06,77.1,17.6,22.6,24.6,0.2,0.016,445,0.5,0.02,10,0,7,15,2,2024-04-21
2024-04-21 00:10:00,6.95,77.05,17.3,21.95,24.1,0,0.01595,442.65,0.5,0.02,10,0,14.5,15,2,2024-04-21
2024-04-21 00:20:00,6.775,77.6,17.75,22.45,24.55,0,0.0161,440.5,0.5,0.02,10,0,24.5,15,2,2024-04-21
2024-04-21 00:30:00,6.495,79.15,18.15,23,25.05,0,0.0164,444.15,0.5,0.02,10,0,34.5,15,2,2024-04-21
2024-04-21 00:40:00,6.315,79.25,17.2,21.5,23.8,0,0.0161,443.1,0.5,0.02,10,0,44.5,15,2,2024-04-21
2024-04-21 00:50:00,6.15,79.2,17.15,21.9,24,0,0.0161,441.3,0.5,0.02,10,0,54.5,15,2,2024-04-21
2024-04-21 01:00:00,6.08,79.95,17.9,22.75,24.8,0,0.0162,447.8,0.5,0.02,10,1,4.5,15,2,2024-04-21
2024-04-21 01:10:00,5.855,81.3,18.9,23.85,25.85,0,0.01695,455.6,0.5,0.02,10,1,14.5,15,2,2024-04-21
2024-04-21 01:20:00,5.5,80.85,18.9,23.9,25.9,0,0.0178,446,0.5,0.02,10,1,24.5,15,2,2024-04-21
2024-04-21 01:30:00,5.29,81.75,18.7,23.7,25.7,0,0.0176,441.3,0.5,0.02,10,1,34.5,15,2,2024-04-21
2024-04-21 01:40:00,5.05,83.25,17.85,22.85,24.85,0,0.01655,440.75,0.5,0.02,10,1,44.5,15,2,2024-04-21
2024-04-21 01:50:00,4.885,83.85,18.15,23.05,25.1,0,0.016,437.85,0.5,0.02,10,1,54.5,15,2,2024-04-21
2024-04-21 02:00:00,4.765,84,18.15,23.15,25.15,0,0.016,439,0.5,0.02,10,2,4.5,15,2,2024-04-21
2024-04-21 02:10:00,4.765,83.2,18.25,23.25,25.25,0,0.016,436.75,0.5,0.02,10,2,14.5,15,2,2024-04-21
2024-04-21 02:20:00,4.8,83.55,17.75,22.75,24.75,0,0.016,443.25,0.5,0.02,10,2,24.5,15,2,2024-04-21
2024-04-21 02:30:00,4.765,83.95,18.2,23.2,25.2,0,0.01635,449,0.5,0.02,10,2,34.5,15,2,2024-04-21
2024-04-21 02:40:00,4.61,84.25,18.55,23.55,25.55,0,0.0161,450,0.5,0.02,10,2,44.5,15,2,2024-04-21
2024-04-21 02:50:00,4.47,84.6,17.95,22.85,24.9,0,0.016,448.85,0.5,0.02,10,2,54.5,15,2,2024-04-21
2024-04-21 03:00:00,4.39,84.35,17.65,22.55,24.6,0,0.016,448.35,0.5,0.02,10,3,4.5,15,2,2024-04-21
2024-04-21 03:10:00,4.31,84.45,17.55,22.2,24.35,0,0.016,447,0.5,0.02,10,3,14.5,15,2,2024-04-21
2024-04-21 03:20:00,4.185,84.75,17.7,22.7,24.7,0,0.016,446.65,0.5,0.02,10,3,24.5,15,2,2024-04-21
2024-04-21 03:30:00,4.005,85,17.3,22.1,24.2,0,0.016,442.7,0.5,0.02,10,3,34.5,15,2,2024-04-21
2024-04-21 03:40:00,3.9,85.05,17.95,22.75,24.85,0,0.01605,441.7,0.5,0.02,10,3,44.5,15,2,2024-04-21
2024-04-21 03:50:00,3.86,85.35,18.3,23.3,25.3,0,0.016,445.6,0.5,0.02,10,3,54.5,15,2,2024-04-21
2024-04-21 04:00:00,3.78,85.3,18,22.95,24.95,0,0.016,444.75,0.5,0.02,10,4,4.5,15,2,2024-04-21
2024-04-21 04:10:00,3.72,85,17.75,22.75,24.75,0,0.016,442.25,0.5,0.02,10,4,14.5,15,2,2024-04-21
2024-04-21 04:20:00,3.735,85.8,17.75,22.65,24.7,0,0.016,447.2,0.5,0.02,10,4,24.5,15,2,2024-04-21
2024-04-21 04:30:00,3.765,86,18.05,23.05,25.05,0,0.016,453.6,0.5,0.02,10,4,34.5,15,2,2024-04-21
2024-04-21 04:40:00,3.705,86,17.7,22.7,24.7,0,0.016,451,0.5,0.02,10,4,44.5,15,2,2024-04-21
2024-04-21 04:50:00,3.695,85.65,17.95,22.75,24.85,0,0.016,449.75,0.5,0.02,10,4,54.5,15,2,2024-04-21
2024-04-21 05:00:00,3.665,86,18.45,23.45,25.45,0,0.016,451.75,0.5,0.02,10,5,4.5,15,2,2024-04-21
2024-04-21 05:10:00,3.615,86,19.3,24.25,26.25,0,0.016,451.1,0.5,0.02,10,5,14.5,15,2,2024-04-21
2024-04-21 05:20:00,3.6,86,20.2,25.05,27.1,0,0.016,449.1,0.5,0.02,10,5,24.5,15,2,2024-04-21
2024-04-21 05:30:00,3.6,86,20.3,25,27,0,0.016,451.75,0.5,0.02,10,5,34.5,15,2,2024-04-21
2024-04-21 05:40:00,3.61,86.3,20.65,25.5,27.65,0,0.016,453.7,0.5,0.02,10,5,44.5,15,2,2024-04-21
2024-04-21 05:50:00,3.605,86.95,20.95,25.85,28.05,0,0.016,455.7,0.5,0.02,10,5,54.5,15,2,2024-04-21
2024-04-21 06:00:00,3.61,87,20.35,25.1,27.15,0,0.016,455.85,0.5,0.02,10,6,4.5,15,2,2024-04-21
2024-04-21 06:10:00,3.61,87,21.2,25.5,27.65,0,0.016,455.5,0.5,0.02,10,6,14.5,15,2,2024-04-21
2024-04-21 06:20:00,3.63,87,29.2,35.9,40.1,0,0.016,455.1,0.5,0.02,10,6,24.5,15,2,2024-04-21
2024-04-21 06:30:00,3.685,87,41.2,50.9,56.8,0,0.016,456.45,0.5,0.02,10,6,34.5,15,2,2024-04-21
2024-04-21 06:40:00,3.845,87.1,28.7,35.6,39.55,0,0.016,453.7,0.5,0.02,10,6,44.5,15,2,2024-04-21
2024-04-21 06:50:00,4.16,87,22.55,27.75,30.9,0,0.016,449.25,0.5,0.02,10,6,54.5,15,2,2024-04-21
2024-04-21 07:00:00,5.08,85.1,23.05,28.35,31.7,0,0.016,428.2,0.5,0.02,10,7,4.5,15,2,2024-04-21
2024-04-21 07:10:00,6.475,82.2,22.85,27.8,31.05,0,0.016,414.85,0.5,0.02,10,7,14.5,15,2,2024-04-21
2024-04-21 07:20:00,8.045,80,22.35,27.05,29.8,0,0.016,409.9,0.5,0.02,10,7,24.5,15,2,2024-04-21
2024-04-21 07:30:00,10.035,77.1,22.3,27.1,30.3,0,0.016,408.45,0.5,0.02,10,7,34.5,15,2,2024-04-21
2024-04-21 07:40:00,11.77,74.45,22.35,27.05,29.75,0,0.016,407,0.5,0.02,10,7,44.5,15,2,2024-04-21
2024-04-21 07:50:00,13.415,71.65,21.8,26.65,29.35,0,0.0161,406.2,0.5,0.02,10,7,54.5,15,2,2024-04-21
2024-04-21 08:00:00,14.41,70.3,19.85,24.7,26.7,0,0.01635,406.75,0.5,0.02,10,8,4.5,15,2,2024-04-21
2024-04-21 08:10:00,15.19,68.8,20.75,25.65,28.1,0,0.0169,407.8,0.5,0.02,10,8,14.5,15,2,2024-04-21
2024-04-21 08:20:00,16.22,66.95,20.05,24.8,27,0,0.0167,407.7,0.5,0.02,10,8,24.5,15,2,2024-04-21
2024-04-21 08:30:00,17.245,64.85,17.1,21,23.5,0,0.0161,405.7,0.5,0.02,10,8,34.5,15,2,2024-04-21
