"intervalo_10min","Tª","Humedad","PM1.0","PM2.5","PM10.0","VOC","CH2O","CO2","CO","O3","NO2","Hora","Minuto","Segundo","modid","fecha"
2024-04-20 03:20:00,6.65,74.15,14.25,17.45,18.95,0,0.01705,401.95,0.5,0.02,1.472,3,24.5,15,6,2024-04-20
2024-04-20 03:30:00,6.515,74.95,15.6,18.6,20.9,0,0.01705,401.65,0.5,0.02,3.044,3,34.5,15,6,2024-04-20
2024-04-20 03:40:00,6.485,73.85,15.95,18.95,21.5,0,0.016,401.8,0.5,0.02,2.417,3,44.5,15,6,2024-04-20
2024-04-20 03:50:00,6.4,73.5,17.25,20.75,23.6,0,0.016,401.35,0.5,0.02,4.751,3,54.5,15,6,2024-04-20
2024-04-20 04:00:00,6.315,74,16.95,21.15,23.55,0,0.016,402.05,0.5,0.02,10,4,4.5,15,6,2024-04-20
2024-04-20 04:10:00,6.215,74,16.9,20.75,23.25,0,0.016,401.3,0.5,0.02,7.571,4,14.5,15,6,2024-04-20
2024-04-20 04:20:00,6.11,74,22.15,27.65,30.55,0,0.01605,402.4,0.5,0.02,0.887,4,24.5,15,6,2024-04-20
2024-04-20 04:30:00,6.045,74,19.15,24,26.05,0,0.0162,401.9,0.5,0.02,1.01,4,34.5,15,6,2024-04-20
2024-04-20 04:40:00,5.985,74,14.2,18.1,19.65,0,0.016,401.55,0.5,0.02,5.749,4,44.5,15,6,2024-04-20
2024-04-20 04:50:00,5.84,74,18.5,23.3,25.35,0,0.0165,402.4,0.5,0.02,1.796,4,54.5,15,6,2024-04-20
2024-04-20 05:00:00,5.685,74.5,17.5,21.9,24.2,0,0.0166,401.65,0.5,0.02,6.585,5,4.5,15,6,2024-04-20
2024-04-20 05:10:00,5.56,74,17.65,22.1,24.3,0,0.01625,402.5,0.5,0.02,10,5,14.5,15,6,2024-04-20
2024-04-20 05:20:00,5.42,74.55,20,24.7,27.05,0,0.0168,401.5,0.5,0.02,10,5,24.5,15,6,2024-04-20
2024-04-20 05:30:00,5.39,74.9,19.55,24.45,26.45,0,0.017,402.25,0.5,0.02,10,5,34.5,15,6,2024-04-20
2024-04-20 05:40:00,5.39,74.8,19.95,24.75,26.75,0,0.017,402,0.5,0.02,10,5,44.5,15,6,2024-04-20
2024-04-20 05:50:00,5.245,74.85,16.3,20.5,22.55,0,0.0163,401.95,0.5,0.02,0.981,5,54.5,15,6,2024-04-20
2024-04-20 06:00:00,5.12,75,16.25,20.45,22.55,0,0.016,401.55,0.5,0.02,9.501,6,4.5,15,6,2024-04-20
2024-04-20 06:10:00,5.095,75,17,21,23.45,0,0.016,401.6,0.5,0.02,4.116,6,14.5,15,6,2024-04-20
2024-04-20 06:20:00,5.095,75,17,21.05,23.45,0,0.016,401.55,0.5,0.02,2.099,6,24.5,15,6,2024-04-20
2024-04-20 06:30:00,5.155,74.95,17.3,21.5,23.85,0,0.016,401.95,0.5,0.02,3.71,6,34.5,15,6,2024-04-20
2024-04-20 06:40:00,5.235,74,16.6,21.25,23.1,0,0.016,401.95,0.5,0.02,3.392,6,44.5,15,6,2024-04-20
2024-04-20 06:50:00,5.46,73.9,18,22.75,24.75,0.2,0.0165,401.85,0.5,0.02,1.682,6,54.5,15,6,2024-04-20
2024-04-20 07:00:00,6.6,71.9,17.45,21.6,23.95,2.35,0.01695,402,0.5,0.02,4.607,7,4.5,15,6,2024-04-20
2024-04-20 07:10:00,8.215,67.8,26.3,32.5,36.3,2.05,0.0173,401.55,0.5,0.02,7.396,7,14.5,15,6,2024-04-20
2024-04-20 07:20:00,10.02,64,30.5,37.7,42.05,3,0.0202,401.9,0.5,0.02,10,7,24.5,15,6,2024-04-20
2024-04-20 07:30:00,11.99,60.55,22.1,27.05,30.1,3,0.02045,401.85,0.5,0.02,10,7,34.5,15,6,2024-04-20
2024-04-20 07:40:00,13.865,56.9,19.2,23.95,26.05,3,0.0224,402.15,0.5,0.02,10,7,44.5,15,6,2024-04-20
2024-04-20 07:50:00,15.26,55.25,23.8,29.45,32.5,2.85,0.0244,401.7,0.5,0.02,10,7,54.5,15,6,2024-04-20
2024-04-20 08:00:00,16.62,54.2,18.7,23.6,25.6,0.55,0.01675,402.05,0.5,0.02,8.142,8,4.5,15,6,2024-04-20
2024-04-20 08:10:00,17.55,54.1,15.8,19.05,21.15,0,0.01675,401.95,0.5,0.02,2.633,8,14.5,15,6,2024-04-20
2024-04-20 08:20:00,17.81,55.55,14.1,17.2,18.25,0,0.01775,402.15,0.5,0.02,9.638,8,24.5,15,6,2024-04-20
2024-04-20 08:30:00,17.055,57.25,11.4,15,16.1,0,0.01715,402,0.5,0.02,10,8,34.5,15,6,2024-04-20
2024-04-20 08:40:00,16.81,57.65,10.9,14.45,15.5,0,0.01605,401.75,0.5,0.02,10,8,44.5,15,6,2024-04-20
2024-04-20 08:50:00,16.775,58.05,10.9,14.25,15.3,0,0.0164,402.2,0.5,0.0205,10,8,54.5,15,6,2024-04-20
2024-04-20 09:00:00,16.62,58.1,10.1,13.25,14.35,0,0.01595,401.7,0.5,0.02,10,9,4.5,15,6,2024-04-20
2024-04-20 09:10:00,16.375,59,10.7,14.1,15.2,0,0.0162,558.9,0.5,0.023,10,9,14.5,15,6,2024-04-20
2024-04-20 09:20:00,16.94,57.8,11.05,14.65,15.7,0,0.01505,767.1,0.5,0.02,10,9,24.5,15,6,2024-04-20
2024-04-20 09:30:00,17.565,56.6,11.25,14.95,15.95,0,0.0145,773.25,0.5,0.02,10,9,34.5,15,6,2024-04-20
2024-04-20 09:40:00,17.755,56.2,12.1,15.8,16.8,0,0.01575,777.55,0.5,0.0215,10,9,44.5,15,6,2024-04-20
2024-04-20 09:50:00,17.425,56.55,13,16.35,17.5,0,0.01585,782.7,0.5,0.031,10,9,54.5,15,6,2024-04-20
2024-04-20 10:00:00,17.265,56.65,10.35,13.4,14.65,0,0.0161,779.1,0.5,0.0205,10,10,4.5,15,6,2024-04-20
2024-04-20 10:10:00,17.285,56.7,10.3,13.6,15,0,0.0157,782.9,0.5,0.022,10,10,14.5,15,6,2024-04-20
2024-04-20 10:20:00,17.285,56.15,10.3,13.55,14.85,0,0.01585,786.5,0.5,0.0205,10,10,24.5,15,6,2024-04-20
2024-04-20 10:30:00,17.32,57,9.7,12.7,14.05,0,0.0163,791.15,0.5,0.022,10,10,34.5,15,6,2024-04-20
2024-04-20 10:40:00,17.315,57,9.55,12.55,14.1,0,0.01585,791.95,0.5,0.021,10,10,44.5,15,6,2024-04-20
2024-04-20 10:50:00,17.1,57.35,14.05,18.15,19.7,0,0.0162,793.75,0.5,0.024,10,10,54.5,15,6,2024-04-20
2024-04-20 11:00:00,17.11,58,13.15,16.75,18.2,0,0.01625,796.55,0.5,0.0205,10,11,4.5,15,6,2024-04-20
2024-04-20 11:10:00,17.245,57.95,9.7,12.85,14.2,0,0.01585,803.2,0.5,0.02,10,11,14.5,15,6,2024-04-20
2024-04-20 11:20:00,17.655,57.1,10.8,14.1,15.35,0,0.0151,806.15,0.5,0.021,10,11,24.5,15,6,2024-04-20
2024-04-20 11:30:00,17.91,56.75,11.75,15.3,16.45,0,0.01525,806.75,0.5,0.02,10,11,34.5,15,6,2024-04-20
2024-04-20 11:40:00,17.93,55.95,9.8,12.8,14.15,0,0.01485,799.85,0.5,0.021,10,11,44.5,15,6,2024-04-20
2024-04-20 11:50:00,18.16,56.55,10.75,13.95,15.05,0,0.01625,804.6,0.5,0.023,10,11,54.5,15,6,2024-04-20
2024-04-20 12:00:00,17.925,57.25,10.85,14.35,15.5,0,0.01685,808,0.5,0.0305,10,12,4.5,15,6,2024-04-20
2024-04-20 12:10:00,18.145,57.5,10.95,14.45,15.55,0,0.0157,814.3,0.5,0.0225,10,12,14.5,15,6,2024-04-20
2024-04-20 12:20:00,18.42,57.4,10.4,13.8,14.9,0,0.01545,813.95,0.5,0.02,10,12,24.5,15,6,2024-04-20
2024-04-20 12:30:00,18.39,58.25,10.8,14.5,15.55,0,0.0163,809.75,0.5,0.023,10,12,34.5,15,6,2024-04-20
2024-04-20 12:40:00,17.84,58.75,11.1,14.65,15.65,0,0.0162,806.05,0.5,0.022,10,12,44.5,15,6,2024-04-20
2024-04-20 12:50:00,17.65,58.65,13,16.5,17.5,0,0.0161,791.85,0.5,0.0265,10,12,54.5,15,6,2024-04-20
2024-04-20 13:00:00,17.575,59.2,11.5,15.3,16.35,0,0.01625,799.5,0.5,0.027,10,13,4.5,15,6,2024-04-20
2024-04-20 13:10:00,17.67,58.95,12.85,16.35,17.4,0,0.0153,810.9,0.5,0.0205,10,13,14.5,15,6,2024-04-20
2024-04-20 13:20:00,17.89,58.4,12.6,16.05,17.35,0,0.0146,819.3,0.5,0.02,10,13,24.5,15,6,2024-04-20
2024-04-20 13:30:00,18.48,57.85,10.9,14.5,15.6,0,0.01525,821.75,0.5,0.02,10,13,34.5,15,6,2024-04-20
2024-04-20 13:40:00,18.705,57.6,11.05,14.4,15.35,0,0.0158,822.5,0.5,0.0225,10,13,44.5,15,6,2024-04-20
2024-04-20 13:50:00,18.68,57.4,12.1,15.55,16.6,0,0.01465,826.5,0.5,0.021,10,13,54.5,15,6,2024-04-20
2024-04-20 14:00:00,18.79,57.35,12.35,16.15,17.15,0,0.01605,827,0.5,0.0225,10,14,4.5,15,6,2024-04-20
2024-04-20 14:10:00,18.685,57.4,11.25,14.9,15.9,0,0.0152,831.1,0.5,0.0225,10,14,14.5,15,6,2024-04-20
2024-04-20 14:20:00,18.75,57.75,12.85,16.4,17.45,0,0.0158,828.45,0.5,0.026,10,14,24.5,15,6,2024-04-20
2024-04-20 14:30:00,18.755,58.4,12.95,16.45,17.45,0,0.01615,835.35,0.5,0.0215,10,14,34.5,15,6,2024-04-20
2024-04-20 14:40:00,18.68,58.95,12.25,15.95,17,0,0.0161,833.8,0.5,0.023,10,14,44.5,15,6,2024-04-20
2024-04-20 14:50:00,18.49,58.9,11.3,14.6,15.75,0,0.01545,828.75,0.5,0.029,10,14,54.5,15,6,2024-04-20
2024-04-20 15:00:00,18.8,58,11.55,15.2,16.25,0,0.0148,839.6,0.5,0.0215,10,15,4.5,15,6,2024-04-20
2024-04-20 15:10:00,19.085,58,12.35,15.8,16.85,0,0.015,834.15,0.5,0.0205,10,15,14.5,15,6,2024-04-20
2024-04-20 15:20:00,19.045,57.9,11.75,15.4,16.4,0,0.01545,827.15,0.5,0.0235,10,15,24.5,15,6,2024-04-20
2024-04-20 15:30:00,18.925,58.4,13.3,16.7,17.75,0,0.01615,832.85,0.5,0.0305,10,15,34.5,15,6,2024-04-20
2024-04-20 15:40:00,18.655,58.85,12.95,16.3,17.3,0,0.016,819.4,0.5,0.03,10,15,44.5,15,6,2024-04-20
2024-04-20 15:50:00,18.205,58.9,12.2,15.75,16.75,0,0.0158,813.15,0.5,0.034,10,15,54.5,15,6,2024-04-20
2024-04-20 16:00:00,17.99,59.3,16.4,20.8,22.65,0,0.0153,810.7,0.5,0.0265,10,16,4.5,15,6,2024-04-20
2024-04-20 16:10:00,18.05,58.95,17.25,21.95,23.8,0,0.0148,817.65,0.5,0.02,10,16,14.5,15,6,2024-04-20
2024-04-20 16:20:00,18.33,57.8,11.8,15.4,16.45,0,0.01385,821.2,0.5,0.0245,10,16,24.5,15,6,2024-04-20
2024-04-20 16:30:00,18.205,57.2,10.75,13.9,15.1,0,0.0149,818.45,0.5,0.0335,10,16,34.5,15,6,2024-04-20
2024-04-20 16:40:00,18.025,56.7,14.35,18.1,19.6,0,0.0145,812.4,0.5,0.037,10,16,44.5,15,6,2024-04-20
2024-04-20 16:50:00,17.735,56.25,12,15.75,16.75,0,0.015,798.2,0.5,0.032,10,16,54.5,15,6,2024-04-20
2024-04-20 17:00:00,17.53,54.3,10.1,13.2,14.4,0,0.01265,794.7,0.5,0.0235,10,17,4.5,15,6,2024-04-20
2024-04-20 17:10:00,17.145,54.6,10.2,13.35,14.5,0,0.0158,771.25,0.5,0.0465,10,17,14.5,15,6,2024-04-20
2024-04-20 17:20:00,16.725,54.35,8.4,11.25,12.4,0,0.01445,744,0.5,0.026,10,17,24.5,15,6,2024-04-20
2024-04-20 17:30:00,16.325,54.45,10.55,13.85,15.05,0,0.01565,718.6,0.5,0.046,10,17,34.5,15,6,2024-04-20
2024-04-20 17:40:00,16.035,54.9,9.05,11.9,12.85,0,0.01545,709.8,0.5,0.032,10,17,44.5,15,6,2024-04-20
2024-04-20 17:50:00,15.87,55.3,10.75,14,15.1,0,0.0158,701.4,0.5,0.037,10,17,54.5,15,6,2024-04-20
2024-04-20 18:00:00,15.725,54.15,10.9,14.2,15.25,0,0.01425,701.7,0.5,0.027,10,18,4.5,15,6,2024-04-20
2024-04-20 18:10:00,15.775,53.45,10.3,13.85,15.15,0,0.0143,703.9,0.5,0.0265,10,18,14.5,15,6,2024-04-20
2024-04-20 18:20:00,15.385,54.2,9.3,12.35,13.85,0,0.01555,693.4,0.5,0.0435,10,18,24.5,15,6,2024-04-20
2024-04-20 18:30:00,14.925,53.7,10.2,13.4,14.55,0,0.01505,664.1,0.5,0.0395,10,18,34.5,15,6,2024-04-20
2024-04-20 18:40:00,14.69,53.1,10.05,13.2,14.75,0,0.0155,649.3,0.5,0.056,10,18,44.5,15,6,2024-04-20
2024-04-20 18:50:00,14.76,53.95,9.15,12.1,13.65,0,0.01615,653.8,0.5,0.0245,10,18,54.5,15,6,2024-04-20
2024-04-20 19:00:00,14.65,53.3,8.9,11.95,13.35,0,0.0141,657.7,0.5,0.0245,10,19,4.5,15,6,2024-04-20
2024-04-20 19:10:00,14.15,53.8,10.2,13.3,14.65,0,0.01695,627.15,0.5,0.0585,10,19,14.5,15,6,2024-04-20
2024-04-20 19:20:00,13.47,55.7,11.35,14.9,16.15,0,0.01615,593.65,0.5,0.045,10,19,24.5,15,6,2024-04-20
2024-04-20 19:30:00,12.885,56.7,10.8,14.3,15.5,0,0.01675,568.3,0.5,0.0575,10,19,34.5,15,6,2024-04-20
2024-04-20 19:40:00,12.38,57.45,12.6,15.95,17.3,0,0.016,547.95,0.5,0.0315,10,19,44.5,15,6,2024-04-20
2024-04-20 19:50:00,12.045,58.35,12.2,15.7,16.8,0,0.016,544.25,0.5,0.038,10,19,54.5,15,6,2024-04-20
2024-04-20 20:00:00,11.82,59.25,12,15.4,16.4,0,0.0162,540.7,0.5,0.0325,10,20,4.5,15,6,2024-04-20
2024-04-20 20:10:00,11.625,60,13.95,17.45,18.85,0,0.01605,543.45,0.5,0.0245,10,20,14.5,15,6,2024-04-20
2024-04-20 20:20:00,11.395,60.7,12,15.35,16.4,0,0.01605,536.8,0.5,0.028,10,20,24.5,15,6,2024-04-20
2024-04-20 20:30:00,11.125,61.2,13.2,16.55,17.55,0.15,0.01615,528.1,0.5,0.025,10,20,34.5,15,6,2024-04-20
2024-04-20 20:40:00,10.835,62.45,12.85,16.3,17.5,0,0.0167,518.7,0.5,0.032,10,20,44.5,15,6,2024-04-20
2024-04-20 20:50:00,10.66,63.25,14.3,18.2,19.6,0,0.01625,506.8,0.5,0.0245,10,20,54.5,15,6,2024-04-20
2024-04-20 21:00:00,10.7,63.85,11.4,15,16,0,0.0153,515.1,0.5,0.023,10,21,4.5,15,6,2024-04-20
2024-04-20 21:10:00,10.78,62.65,13.95,17.9,19.65,0,0.01425,529.1,0.5,0.022,10,21,14.5,15,6,2024-04-20
2024-04-20 21:20:00,10.845,63,29.2,36.05,40.15,0.85,0.01635,543.65,0.5,0.0215,10,21,24.5,15,6,2024-04-20
2024-04-20 21:30:00,10.69,63.7,29.3,36.15,40.4,1.65,0.01635,545.7,0.5,0.024,10,21,34.5,15,6,2024-04-20
2024-04-20 21:40:00,10.475,64.15,34.7,42.5,47.65,3,0.0163,529.8,0.5,0.0205,10,21,44.5,15,6,2024-04-20
2024-04-20 21:50:00,10.265,64.2,22.65,27.65,30.5,3,0.0158,519.75,0.5,0.0225,10,21,54.5,15,6,2024-04-20
2024-04-20 22:00:00,10.05,64.85,20.7,25.45,28.05,2.9,0.0164,516.75,0.5,0.0245,10,22,4.5,15,6,2024-04-20
2024-04-20 22:10:00,9.815,64.7,13.25,16.8,18.2,2.65,0.0161,500.5,0.5,0.026,10,22,14.5,15,6,2024-04-20
2024-04-20 22:20:00,9.655,64.15,15.25,18.9,20.9,2.55,0.0161,496.35,0.5,0.0415,10,22,24.5,15,6,2024-04-20
2024-04-20 22:30:00,9.555,64.55,12.4,16.15,17.15,2.9,0.0161,503.35,0.5,0.0295,10,22,34.5,15,6,2024-04-20
2024-04-20 22:40:00,9.39,65.3,13.85,17.3,19.05,3,0.0204,502.05,0.5,0.041,10,22,44.5,15,6,2024-04-20
2024-04-20 22:50:00,9.245,65.15,14.7,18,19.75,3,0.0172,494.9,0.5,0.038,10,22,54.5,15,6,2024-04-20
2024-04-20 23:00:00,9.045,66.25,17,20.8,22.5,3,0.0172,498.7,0.5,0.026,9.925,23,4.5,15,6,2024-04-20
2024-04-20 23:10:00,8.82,67.2,16.75,20.7,23.05,3,0.0173,498.05,0.5,0.0205,6.964,23,14.5,15,6,2024-04-20
2024-04-20 23:20:00,8.63,68,17.35,21.55,23.85,3,0.0172,499,0.5,0.02,7.164,23,24.5,15,6,2024-04-20
2024-04-20 23:30:00,8.47,66.85,16.4,19.9,22.4,3,0.01605,488.2,0.5,0.0205,6.97,23,34.5,15,6,2024-04-20
2024-04-20 23:40:00,8.36,64.8,15.5,18.8,20.95,3,0.0157,477.9,0.5,0.02,10,23,44.5,15,6,2024-04-20
2024-04-20 23:50:00,8.25789473684211,61.9473684210526,13.6842105263158,17.0526315789474,18.5789473684211,3,0.0139473684210526,473,0.5,0.02,10,23,54.2631578947368,14.2105263157895,6,2024-04-20
2024-04-21,8.18,60.3,14.7,18.2,20.1,3,0.016,468.2,0.5,0.023,10,0,7,15,6,2024-04-21
2024-04-21 00:10:00,8.06,60.15,13.95,17.3,18.8,2.3,0.0162,466.4,0.5,0.02,10,0,14.5,15,6,2024-04-21
2024-04-21 00:20:00,7.91,60.65,15.3,18.3,20.1,1.95,0.0167,463.6,0.5,0.023,10,0,24.5,15,6,2024-04-21
2024-04-21 00:30:00,7.685,62.1,13.8,16.95,18.35,2.6,0.0177,459.65,0.5,0.0245,9.847,0,34.5,15,6,2024-04-21
2024-04-21 00:40:00,7.5,62.15,15.15,18.15,19.75,2,0.0168,453.65,0.5,0.023,10,0,44.5,15,6,2024-04-21
2024-04-21 00:50:00,7.375,62.15,12.7,16.1,17.8,2.6,0.0169,445.2,0.5,0.021,9.964,0,54.5,15,6,2024-04-21
2024-04-21 01:00:00,7.3,62.95,10.95,14.25,15.45,3,0.01705,449.85,0.5,0.0205,8.681,1,4.5,15,6,2024-04-21
2024-04-21 01:10:00,7.175,63.8,15.05,18.15,19.65,3,0.01785,457.6,0.5,0.021,6.068,1,14.5,15,6,2024-04-21
2024-04-21 01:20:00,6.94,63.45,13.9,17.1,18.3,3,0.0179,441.4,0.5,0.0205,9.355,1,24.5,15,6,2024-04-21
2024-04-21 01:30:00,6.725,64.5,18.3,22.65,24.85,3,0.01865,428.05,0.5,0.022,7.707,1,34.5,15,6,2024-04-21
2024-04-21 01:40:00,6.51,65.5,14.7,17.7,19.1,3,0.01745,419.35,0.5,0.021,10,1,44.5,15,6,2024-04-21
2024-04-21 01:50:00,6.34,66,13.8,17,18.05,3,0.017,412.75,0.5,0.02,10,1,54.5,15,6,2024-04-21
2024-04-21 02:00:00,6.17,66.35,19.95,24.75,27.45,3,0.0166,409.9,0.5,0.02,10,2,4.5,15,6,2024-04-21
2024-04-21 02:10:00,6.06,66,19.85,24.75,27,3,0.01615,407,0.5,0.02,3.112,2,14.5,15,6,2024-04-21
2024-04-21 02:20:00,6.09,66,19.8,24.6,26.75,3,0.01695,408.75,0.5,0.02,2.839,2,24.5,15,6,2024-04-21
2024-04-21 02:30:00,6.06,66.5,19.1,23.9,26,2.85,0.017,415.35,0.5,0.02,8.031,2,34.5,15,6,2024-04-21
2024-04-21 02:40:00,5.87,67,16.15,19.7,21.8,0,0.017,414.05,0.5,0.02,10,2,44.5,15,6,2024-04-21
2024-04-21 02:50:00,5.675,67,14.95,17.95,19.35,0,0.0168,409.65,0.5,0.02,10,2,54.5,15,6,2024-04-21
2024-04-21 03:00:00,5.575,67,14.55,17.55,18.8,0,0.0168,408.25,0.5,0.02,10,3,4.5,15,6,2024-04-21
2024-04-21 03:10:00,5.505,67,12.95,16.45,17.45,0,0.01675,407.8,0.5,0.02,10,3,14.5,15,6,2024-04-21
2024-04-21 03:20:00,5.365,67.05,20.25,25.3,27.6,0,0.01665,407.4,0.5,0.02,10,3,24.5,15,6,2024-04-21
2024-04-21 03:30:00,5.21,67.6,13.55,16.75,18,0,0.01695,404.35,0.5,0.02,10,3,34.5,15,6,2024-04-21
2024-04-21 03:40:00,5.08,68,14.7,17.75,19.4,0,0.017,403.15,0.5,0.02,10,3,44.5,15,6,2024-04-21
2024-04-21 03:50:00,5.03,68,14.75,17.8,19.2,0,0.01695,403.85,0.5,0.02,10,3,54.5,15,6,2024-04-21
2024-04-21 04:00:00,4.975,68,12.95,16.3,17.35,0,0.01685,403.85,0.5,0.02,10,4,4.5,15,6,2024-04-21
2024-04-21 04:10:00,4.925,68,10.8,14.1,15.2,0,0.01675,403.15,0.5,0.02,10,4,14.5,15,6,2024-04-21
2024-04-21 04:20:00,4.955,68.05,11.05,14.7,15.7,0,0.017,404.45,0.5,0.02,10,4,24.5,15,6,2024-04-21
2024-04-21 04:30:00,4.93,68.1,11.25,14.95,15.95,0,0.0169,405.5,0.5,0.02,10,4,34.5,15,6,2024-04-21
2024-04-21 04:40:00,4.88,68.9,20.65,25.5,28.05,0,0.01685,404.2,0.5,0.02,2.717,4,44.5,15,6,2024-04-21
2024-04-21 04:50:00,4.825,68,17.8,21.8,24.5,0,0.01625,404.05,0.5,0.02,2.556,4,54.5,15,6,2024-04-21
2024-04-21 05:00:00,4.86,68.05,18.45,22.8,25.05,0,0.01655,404.35,0.5,0.02,1.433,5,4.5,15,6,2024-04-21
2024-04-21 05:10:00,4.8,68.6,15.1,18.1,19.7,0,0.01625,403.45,0.5,0.02,2.783,5,14.5,15,6,2024-04-21
2024-04-21 05:20:00,4.8,68.65,15.45,18.45,20.55,0,0.0161,403.9,0.5,0.02,3.881,5,24.5,15,6,2024-04-21
2024-04-21 05:30:00,4.8,69,15.85,18.85,21.2,0,0.01605,404.55,0.5,0.02,5.465,5,34.5,15,6,2024-04-21
2024-04-21 05:40:00,4.8,69,16.4,19.7,22.35,0,0.016,404.9,0.5,0.02,7.421,5,44.5,15,6,2024-04-21
2024-04-21 05:50:00,4.8,69.05,16.15,19.45,21.8,0,0.01605,405.25,0.5,0.02,8.682,5,54.5,15,6,2024-04-21
2024-04-21 06:00:00,4.805,69.1,16.4,19.6,22.3,0,0.016,406,0.5,0.02,8.549,6,4.5,15,6,2024-04-21
2024-04-21 06:10:00,4.8,69.8,16.15,19.45,22.05,0,0.016,405.95,0.5,0.02,7.379,6,14.5,15,6,2024-04-21
2024-04-21 06:20:00,4.8,70,22.15,27.45,30.3,0,0.01635,406,0.5,0.02,5.909,6,24.5,15,6,2024-04-21
2024-04-21 06:30:00,4.87,70,35.15,43.1,47.95,0,0.017,406.6,0.5,0.02,7.029,6,34.5,15,6,2024-04-21
2024-04-21 06:40:00,5.02,69.95,21.35,26.55,29.35,0,0.01625,407.05,0.5,0.02,6.031,6,44.5,15,6,2024-04-21
2024-04-21 06:50:00,5.31,69.15,17.5,22.2,24.35,0,0.016,407.75,0.5,0.02,8.528,6,54.5,15,6,2024-04-21
2024-04-21 07:00:00,6.53,66.65,20.6,25.4,28.3,0,0.0153,410.2,0.5,0.02,8.054,7,4.5,15,6,2024-04-21
2024-04-21 07:10:00,8.075,63.1,17.9,22,24.7,0,0.014,434.05,0.5,0.02,6.488,7,14.5,15,6,2024-04-21
2024-04-21 07:20:00,9.905,60.3,16.7,20.4,22.9,0,0.0139,476.35,0.5,0.02,3.302,7,24.5,15,6,2024-04-21
2024-04-21 07:30:00,11.815,57.2,16,19.35,21.9,0,0.0133,533.45,0.5,0.02,10,7,34.5,15,6,2024-04-21
2024-04-21 07:40:00,13.67,54.7,16.2,19.55,22.05,0,0.0139,590.4,0.5,0.02,10,7,44.5,15,6,2024-04-21
2024-04-21 07:50:00,15.55,52.25,15.85,18.95,21.35,0,0.0136,647.9,0.5,0.02,10,7,54.5,15,6,2024-04-21
2024-04-21 08:00:00,17.245,49.7,14.4,17.6,18.9,0,0.0138,698.2,0.5,0.02,10,8,4.5,15,6,2024-04-21
2024-04-21 08:10:00,18.2,48.65,15.75,19,20.95,0,0.01595,741.85,0.5,0.02,10,8,14.5,15,6,2024-04-21
